mol_idx,top_score,error,frequency,tier,ensemble_mean_score,ensemble_std_score
670,0.17287444,0,0,1) very rare (1-5),0.14578962874999998,0.05848559450313239
671,0.71936744,0,19,2) rare (6-20),0.6256741725,0.18844625023256728
672,0.10672491,1,3,1) very rare (1-5),0.246481765,0.08225731691933354
673,0.79828507,0,1070,4) very common (100+),0.7561779125,0.038718999095617365
674,0.31319937,0,0,1) very rare (1-5),0.4491781225,0.21096758592417966
675,0.41379288,1,28,3) common (21-100),0.36152297250000004,0.13777395648656884
676,0.41687438,0,5,1) very rare (1-5),0.43554677499999994,0.0615051218634865
677,0.5095714,1,0,1) very rare (1-5),0.38148106249999997,0.08057577905269932
678,0.13194144,1,1290,4) very common (100+),0.18457582749999998,0.06200572515842525
679,0.62816185,0,1000,4) very common (100+),0.537643425,0.1894344703126517
680,0.20082647,1,7,2) rare (6-20),0.09220501525,0.03289191960131817
681,0.3114392,1,0,1) very rare (1-5),0.33771809100000005,0.16904987315320036
682,0.21016268,1,2,1) very rare (1-5),0.23192445350000002,0.13712054844554614
683,0.8678322,0,421,4) very common (100+),0.6397907275,0.16622256264075422
684,0.22983702,1,0,1) very rare (1-5),0.211709795,0.03836694975624496
685,0.41407436,0,89,3) common (21-100),0.7500129849999999,0.06832993883144833
686,0.059334338,1,0,1) very rare (1-5),0.08301980475,0.04007993092770275
687,0.07282159,0,1,1) very rare (1-5),0.15898449,0.016298148432654862
688,0.930828,1,0,1) very rare (1-5),0.8296183175,0.06799314806761354
689,0.053794526,1,2,1) very rare (1-5),0.10505017575,0.06864042864399802
690,0.23550579,1,0,1) very rare (1-5),0.15040512875,0.09643415912856051
691,0.2557933,1,13,2) rare (6-20),0.3154872585,0.1557954713940071
692,0.8427599,0,106,4) very common (100+),0.7645929675,0.09635106700864483
693,0.36465234,0,7,2) rare (6-20),0.3241830725,0.05484607040773175
694,0.6478469,1,28,3) common (21-100),0.45580911749999997,0.1515259823828155
695,0.32709178,1,7,2) rare (6-20),0.3399169225,0.060926419712370415
696,0.21366107,1,70,3) common (21-100),0.24596387249999999,0.10695011658630914
697,0.085497685,0,7,2) rare (6-20),0.1812013975,0.09504019187943288
698,0.54153305,0,82,3) common (21-100),0.749510475,0.08963189306564863
699,0.32324794,0,7,2) rare (6-20),0.63408405,0.08083306902161977
700,0.82746625,0,5,1) very rare (1-5),0.61133959,0.07415688905295006
701,0.84323204,1,107,4) very common (100+),0.8756384275000001,0.04502865065008355
702,0.3220997,1,7,2) rare (6-20),0.12433458150000001,0.03999898206200536
703,0.50218713,1,1,1) very rare (1-5),0.331824145,0.06132463140837517
704,0.83123976,0,7,2) rare (6-20),0.7217535125,0.11326912219326929
705,0.7758934,1,372,4) very common (100+),0.57460589,0.06526821181353178
706,0.05244362,1,0,1) very rare (1-5),0.03235307975,0.011867222921868141
707,0.087498285,1,2,1) very rare (1-5),0.110119346,0.041290979920503436
708,0.1423515,1,20,2) rare (6-20),0.09413579325,0.02726222105472857
709,0.88036776,0,261,4) very common (100+),0.5747926225,0.17852577596000307
710,0.06712034,1,0,1) very rare (1-5),0.4012646,0.25341136911307865
711,0.15112153,0,3,1) very rare (1-5),0.21790707625,0.06642740810982763
712,0.7051059,0,3,1) very rare (1-5),0.26030560750000004,0.08070817316019127
713,0.4755994,0,96,3) common (21-100),0.400714945,0.16894551564625004
714,0.31257066,1,66,3) common (21-100),0.21005921749999998,0.0831099421172342
715,0.293264,0,44,3) common (21-100),0.1881234725,0.10317338209545798
716,0.3959912,1,268,4) very common (100+),0.3188745725,0.07793832681018478
717,0.92015666,1,1290,4) very common (100+),0.893964915,0.03980744298697076
718,0.640489,0,6,2) rare (6-20),0.36675745,0.10050805658991945
719,0.36963686,1,4,1) very rare (1-5),0.326199925,0.0328398787214459
720,0.6444921,0,12,2) rare (6-20),0.6996066000000001,0.07301246046566301
721,0.34926307,0,4,1) very rare (1-5),0.476893365,0.08867624495573476
722,0.36935574,0,111,4) very common (100+),0.6665548875,0.17345242619900267
723,0.70302826,0,1070,4) very common (100+),0.8533649799999999,0.02683182404793608
724,0.6686818,0,15,2) rare (6-20),0.5950482349999999,0.08833349070510389
725,0.33830246,1,1,1) very rare (1-5),0.16631819,0.033657720740108796
726,0.49160886,0,275,4) very common (100+),0.5743372225,0.060266009586826944
727,0.2428498,0,1,1) very rare (1-5),0.43874472750000004,0.13270898895402627
728,0.0820671,1,0,1) very rare (1-5),0.03854283425,0.010564675201517377
729,0.77848524,1,1070,4) very common (100+),0.6260433224999999,0.08855181602571466
730,0.06889784,1,275,4) very common (100+),0.1505910385,0.06575355384116904
731,0.44844314,0,142,4) very common (100+),0.574769305,0.061638135161351824
732,0.54022294,1,41,3) common (21-100),0.515316235,0.01164196766318627
733,0.025569092,1,0,1) very rare (1-5),0.046882206,0.0297655973239788
734,0.22188844,1,107,4) very common (100+),0.330041965,0.14593121057213881
735,0.18880236,0,6,2) rare (6-20),0.22752663499999998,0.028899234641205026
736,0.5053845,1,1,1) very rare (1-5),0.49330828000000004,0.13146724170543758
737,0.8862679,0,39,3) common (21-100),0.78551569,0.03769993656032197
738,0.24554181,0,1,1) very rare (1-5),0.123084039,0.043925028026675667
739,0.5227195,1,17,2) rare (6-20),0.417672655,0.16307097338516713
740,0.33804995,0,15,2) rare (6-20),0.3422566675,0.027057502590015006
741,0.08664187,1,70,3) common (21-100),0.118852951,0.047794566802798755
742,0.7889462,0,1070,4) very common (100+),0.7466240325,0.13939601346178468
743,0.30552894,1,0,1) very rare (1-5),0.13236163974999998,0.07585528512796716
744,0.8100458,1,4,1) very rare (1-5),0.8097261925,0.07153101912100068
745,0.8198516,0,60,3) common (21-100),0.8879630325,0.05572780711323543
746,0.80156845,0,2,1) very rare (1-5),0.5038748875,0.07979165874331645
747,0.41231155,0,4,1) very rare (1-5),0.42714563,0.0642749836725584
748,0.24406762,1,17,2) rare (6-20),0.3080836775,0.1806228624130538
749,0.15804836,0,0,1) very rare (1-5),0.3744723075,0.2595819525009582
750,0.82823193,1,0,1) very rare (1-5),0.6422414999999999,0.15172392656997113
751,0.89921284,0,15,2) rare (6-20),0.7752703125,0.04261394437772651
752,0.7805625,0,0,1) very rare (1-5),0.644160195,0.10468938988997081
753,0.8458081,0,1000,4) very common (100+),0.9294889749999999,0.017031228389115825
754,0.43893334,1,20,2) rare (6-20),0.5126017175,0.06066423154751421
755,0.9230062,0,12,2) rare (6-20),0.9190504475000001,0.018851286638960994
756,0.77142817,0,237,4) very common (100+),0.8670034275,0.036619889571009326
757,0.904551,0,9,2) rare (6-20),0.9464044125,0.021556568574171733
758,0.47044078,1,47,3) common (21-100),0.260744115,0.14359030762323485
759,0.352566,0,10,2) rare (6-20),0.3385359025,0.07676045036142257
760,0.93048555,0,421,4) very common (100+),0.9273728275,0.03481926053280381
761,0.045565665,1,261,4) very common (100+),0.06158785375,0.017416709302966023
762,0.13848096,1,58,3) common (21-100),0.23460011749999998,0.12256995570754102
763,0.778814,1,1290,4) very common (100+),0.819253625,0.07466990613193296
764,0.74304605,0,102,4) very common (100+),0.64752389,0.09855099461556005
765,0.4329463,0,6,2) rare (6-20),0.398624695,0.1032889390958106
766,0.9769514,0,223,4) very common (100+),0.975330675,0.0032315314267193644
767,0.070062436,0,0,1) very rare (1-5),0.060432404125000005,0.03960017301405945
768,0.82791877,0,1070,4) very common (100+),0.6686676725,0.035974067419104395
769,0.924326,0,22,3) common (21-100),0.7754650075,0.08583286512703436
770,0.9527835,0,94,3) common (21-100),0.9351776949999999,0.031071593095781624
771,0.6030932,1,99,3) common (21-100),0.6495033450000001,0.1803385488297852
772,0.43085173,1,23,3) common (21-100),0.45000067999999993,0.12249428464202072
773,0.8489638,1,0,1) very rare (1-5),0.774010445,0.07306674684577333
774,0.070822775,0,81,3) common (21-100),0.11067335150000002,0.029900096973226643
775,0.99037254,0,39,3) common (21-100),0.9549522899999999,0.025233680607306404
776,0.1502063,1,1,1) very rare (1-5),0.21924236625000001,0.14143619686827702
777,0.33007792,0,47,3) common (21-100),0.331928765,0.18488144279660595
778,0.20613162,0,0,1) very rare (1-5),0.2772344775,0.09855073709271037
779,0.7957611,0,118,4) very common (100+),0.7665829075,0.11448634813888585
780,0.5932133,0,4,1) very rare (1-5),0.58190727,0.07076386109751007
781,0.35664254,1,275,4) very common (100+),0.44398645,0.1059894785555998
782,0.6106406,1,0,1) very rare (1-5),0.5039331775,0.15087486653000234
783,0.2797348,1,36,3) common (21-100),0.351336815,0.027302603934673975
784,0.22674511,0,40,3) common (21-100),0.14002968125,0.038093708063267215
785,0.6271512,1,2,1) very rare (1-5),0.5055419624999999,0.22974529496433485
786,0.8991955,1,19,2) rare (6-20),0.9703671075000001,0.016598270769455734
787,0.07298244,0,1000,4) very common (100+),0.40852526,0.12929104105485636
788,0.58822304,1,90,3) common (21-100),0.5066000724999999,0.0922471094763157
789,0.69294584,0,1290,4) very common (100+),0.459254725,0.1450344119398113
790,0.57739234,1,0,1) very rare (1-5),0.7065839349999999,0.07799529170999153
791,0.66511804,1,1290,4) very common (100+),0.5787902625,0.1023064426182949
792,0.21077855,0,0,1) very rare (1-5),0.1467282725,0.07520726559744523
793,0.33228824,0,700,4) very common (100+),0.593832695,0.19531242731445195
794,0.94130236,0,44,3) common (21-100),0.98041753,0.0059919362713108295
795,0.4894894,1,100,3) common (21-100),0.5675534225,0.06726528479520859
796,0.444051,1,0,1) very rare (1-5),0.3670915975,0.12515150371736258
797,0.0117712235,1,0,1) very rare (1-5),0.03742823525,0.02172497971578537
798,0.6018245,1,0,1) very rare (1-5),0.2075485625,0.048565826148170475
799,0.27515316,1,0,1) very rare (1-5),0.48091768250000005,0.11726483793882723
800,0.051478826,1,372,4) very common (100+),0.0641421465,0.023225853036718484
801,0.36176655,0,30,3) common (21-100),0.361612075,0.14909130885308716
802,0.9689399,0,421,4) very common (100+),0.9161485925,0.033607041703780906
803,0.8468872,1,47,3) common (21-100),0.8430175424999999,0.060919749532909434
804,0.6190631,1,66,3) common (21-100),0.508955,0.18169862231802036
805,0.683163,0,15,2) rare (6-20),0.44556468250000003,0.04250409848117142
806,0.71219903,0,14,2) rare (6-20),0.6604928875,0.12810486246055874
807,0.71730125,0,5,1) very rare (1-5),0.49273716,0.0526089898298551
808,0.76569474,0,14,2) rare (6-20),0.801785975,0.03623787499987929
809,0.26822126,1,86,3) common (21-100),0.2690054475,0.06739678620371797
810,0.046013035,1,0,1) very rare (1-5),0.1603317825,0.03280415162582884
811,0.35728678,1,19,2) rare (6-20),0.293430225,0.1005459673501987
812,0.29077482,1,1,1) very rare (1-5),0.18516254000000001,0.024324604061251445
813,0.9390166,0,108,4) very common (100+),0.94774701,0.025263023276649806
814,0.34809455,1,118,4) very common (100+),0.45793586249999996,0.11075104403911896
815,0.2435541,0,41,3) common (21-100),0.3095229975,0.05484814287770433
816,0.18647166,1,108,4) very common (100+),0.38456055749999996,0.10045176805844121
817,0.93008226,1,0,1) very rare (1-5),0.8057418325000001,0.12627889807309203
818,0.9941075,0,421,4) very common (100+),0.9861763299999999,0.00420682647062487
819,0.44292066,0,13,2) rare (6-20),0.21980140000000004,0.050691569198246376
820,0.15801124,1,1,1) very rare (1-5),0.173172355,0.08157389481052915
821,0.4308346,1,2,1) very rare (1-5),0.44285027999999993,0.16002305914075007
822,0.8946727,1,275,4) very common (100+),0.843969225,0.025053642339026797
823,0.9210701,0,700,4) very common (100+),0.9076422125000001,0.02069250790444379
824,0.14319316,1,0,1) very rare (1-5),0.22226522375,0.16873981667589788
825,0.40057054,1,1,1) very rare (1-5),0.413032595,0.0898245466992652
826,0.8356562,0,1,1) very rare (1-5),0.568826995,0.14384554723512255
827,0.45023966,1,700,4) very common (100+),0.40617382,0.06625764512496654
828,0.8693848,0,1,1) very rare (1-5),0.7586023925000001,0.08321470985753611
829,0.546321,0,68,3) common (21-100),0.731315435,0.11039580768640028
830,0.31015703,1,11,2) rare (6-20),0.26505833,0.027639948466169403
831,0.26947826,1,18,2) rare (6-20),0.17160801,0.06592409238467944
832,0.7059939,0,1,1) very rare (1-5),0.30462336000000007,0.12397734317661656
833,0.9790852,0,105,4) very common (100+),0.9663098925,0.008291491741518445
834,0.9031048,0,15,2) rare (6-20),0.8221714675,0.03209537637358645
835,0.060209982,1,1,1) very rare (1-5),0.07750614175000001,0.03289867614774694
836,0.46208557,1,70,3) common (21-100),0.43167598999999995,0.09696552720744056
837,0.6502425,0,1000,4) very common (100+),0.7076853599999999,0.18968551801585118
838,0.1334023,1,3,1) very rare (1-5),0.1628577775,0.0549068292704616
839,0.41448334,1,372,4) very common (100+),0.479459175,0.07649020241398159
840,0.9568944,0,142,4) very common (100+),0.896779035,0.02920604779556241
841,0.06366172,1,0,1) very rare (1-5),0.037988098750000004,0.019334790459079928
842,0.99681216,0,1000,4) very common (100+),0.991454025,0.005334504940186572
843,0.3072949,1,58,3) common (21-100),0.287201095,0.10645539258199686
844,0.48764932,0,70,3) common (21-100),0.526774855,0.11745444147887439
845,0.09455392,0,84,3) common (21-100),0.18727765,0.05013983226693723
846,0.9121816,0,100,3) common (21-100),0.808980635,0.02881746724890437
847,0.5244037,0,121,4) very common (100+),0.6336320175,0.10059099078633893
848,0.23098102,1,0,1) very rare (1-5),0.22821355,0.03366755755230769
849,0.29132563,1,22,3) common (21-100),0.26764555,0.08360450022962371
850,0.8255489,0,182,4) very common (100+),0.6961824575000001,0.18146903491140415
851,0.9098227,0,14,2) rare (6-20),0.7876942975000001,0.09933656916806123
852,0.27573144,1,36,3) common (21-100),0.195134755,0.0888743438919772
853,0.6318053,1,1,1) very rare (1-5),0.52528634,0.14094604565551244
854,0.2099535,1,0,1) very rare (1-5),0.35645642750000006,0.0604568634612512
855,0.6799836,0,100,3) common (21-100),0.4883324225,0.12819346005224258
856,0.4303267,1,20,2) rare (6-20),0.442516245,0.1641564160930584
857,0.6811881,1,3,1) very rare (1-5),0.4302679075,0.05022588399514307
858,0.33148342,1,17,2) rare (6-20),0.37105472500000003,0.07854624222699726
859,0.09575418,1,4,1) very rare (1-5),0.174483704,0.08384768623173174
860,0.51564854,1,6,2) rare (6-20),0.5036869725,0.12752223911551105
861,0.9717952,0,35,3) common (21-100),0.9469869274999999,0.03280574496148911
862,0.8276422,0,1,1) very rare (1-5),0.435806985,0.11187207809501741
863,0.7347065,0,274,4) very common (100+),0.7620706250000001,0.055983430334223656
864,0.89038724,0,121,4) very common (100+),0.6953340324999999,0.11670998835665766
865,0.1372243,0,0,1) very rare (1-5),0.1906895525,0.06588557257893504
866,0.07413213,0,0,1) very rare (1-5),0.13080908125000001,0.06583242391110235
867,0.3547465,0,7,2) rare (6-20),0.31006559250000004,0.09484810572099302
868,0.9300543,0,700,4) very common (100+),0.9582926075,0.02967822611588953
869,0.6307223,0,79,3) common (21-100),0.7260596475000001,0.0997598038401879
870,0.38087678,0,17,2) rare (6-20),0.3351440925,0.09031322475409108
871,0.69558865,0,14,2) rare (6-20),0.225968606,0.15080268097656696
872,0.16944171,1,0,1) very rare (1-5),0.1214293565,0.06325184128562612
873,0.9533921,0,24,3) common (21-100),0.91637876,0.08776252185621038
874,0.98843247,1,0,1) very rare (1-5),0.962430055,0.016583018192350408
875,0.086814046,0,0,1) very rare (1-5),0.06326144725,0.016387476283113295
876,0.34027475,0,237,4) very common (100+),0.2169978925,0.06519365036713368
877,0.4416965,0,21,3) common (21-100),0.7620857624999999,0.023522635091103625
878,0.06287118,1,79,3) common (21-100),0.12767444,0.06479828160061925
879,0.5629661,1,0,1) very rare (1-5),0.65894153,0.12792895949556632
880,0.3645641,1,1,1) very rare (1-5),0.5931754124999999,0.15518545733700134
881,0.29856566,1,36,3) common (21-100),0.338487075,0.09491258796023173
882,0.5895055,1,30,3) common (21-100),0.37196201,0.18431019949189167
883,0.16490941,1,343,4) very common (100+),0.29165644,0.06997742525693411
884,0.5274186,0,372,4) very common (100+),0.45017472499999994,0.17907461602450056
885,0.14699484,1,0,1) very rare (1-5),0.1005983325,0.026860390263849832
886,0.024285441,1,4,1) very rare (1-5),0.06707593,0.01617102747093763
887,0.95399386,1,0,1) very rare (1-5),0.9275982025,0.06614396522639929
888,0.25024444,0,8,2) rare (6-20),0.29052848000000003,0.12243789096636955
889,0.9802325,0,78,3) common (21-100),0.9839695374999999,0.005634094473610544
890,0.20914282,1,1,1) very rare (1-5),0.2735016625,0.13618059344345554
891,0.98237926,0,89,3) common (21-100),0.9811767675,0.00833214339024891
892,0.86649424,1,0,1) very rare (1-5),0.7817641900000001,0.07198644536603996
893,0.14880542,0,372,4) very common (100+),0.456314585,0.0989038149526573
894,0.30933258,1,18,2) rare (6-20),0.2862782575,0.03199923266565417
895,0.67047334,1,28,3) common (21-100),0.65135126,0.12814210509223656
896,0.2587251,1,71,3) common (21-100),0.303341545,0.0378777879123534
897,0.55056363,1,14,2) rare (6-20),0.4293502675,0.13016813209164896
898,0.52053946,0,1,1) very rare (1-5),0.382710105,0.16014451044860536
899,0.17618468,0,0,1) very rare (1-5),0.14587717875,0.05075564652551901
900,0.3866408,1,268,4) very common (100+),0.2758245975,0.10712569475092946
901,0.540191,1,4,1) very rare (1-5),0.45605024000000005,0.0718609643939187
902,0.3141903,0,2,1) very rare (1-5),0.49326768,0.17886949612547187
903,0.6923584,0,1070,4) very common (100+),0.7962574075,0.16477800299337791
904,0.6323953,0,7,2) rare (6-20),0.230994555,0.0769927214065182
905,0.01950471,1,275,4) very common (100+),0.0477114725,0.037435636438306254
906,0.1754176,1,17,2) rare (6-20),0.2063873625,0.08403057906499525
907,0.58830804,1,63,3) common (21-100),0.5886549050000001,0.0988808959396264
908,0.93407166,0,63,3) common (21-100),0.908083825,0.015026559393864082
909,0.38423407,0,1290,4) very common (100+),0.29745017249999994,0.1752300239573068
910,0.55359864,0,13,2) rare (6-20),0.4350390875,0.12327426495700741
911,0.78392166,0,17,2) rare (6-20),0.80660581,0.036666936498541844
912,0.25243476,1,1290,4) very common (100+),0.41717325499999997,0.17372664358790585
913,0.43493226,0,2,1) very rare (1-5),0.5007723825,0.04211907012846104
914,0.5531774,0,6,2) rare (6-20),0.487409535,0.06218604403576638
915,0.7509898,0,18,2) rare (6-20),0.6513091325,0.09354017127459233
916,0.053572927,1,178,4) very common (100+),0.08274276900000001,0.041808841373548
917,0.55228144,1,0,1) very rare (1-5),0.533975565,0.10331806457943683
918,0.83189,0,166,4) very common (100+),0.7039647925,0.11553003397886592
919,0.7484377,0,1290,4) very common (100+),0.56250659,0.09315986774411848
920,0.69097716,0,82,3) common (21-100),0.6523648875,0.06394600885624503
921,0.05902051,1,0,1) very rare (1-5),0.10241662375000002,0.039156682285027576
922,0.98661697,0,1000,4) very common (100+),0.97259235,0.01935699040810064
923,0.52268887,0,105,4) very common (100+),0.380692665,0.09156992815013276
924,0.9454329,0,118,4) very common (100+),0.9025567725,0.02532635420690801
925,0.484491,1,23,3) common (21-100),0.3844140375,0.0685476651607246
926,0.56182635,1,4,1) very rare (1-5),0.6267099325,0.07378393315403546
927,0.94078815,0,4,1) very rare (1-5),0.9117886575,0.031166069514460243
928,0.8749554,1,343,4) very common (100+),0.64384003,0.15939883392178783
929,0.22951025,0,2,1) very rare (1-5),0.253457575,0.08757597227457813
930,0.4420375,0,275,4) very common (100+),0.58417658,0.18454194725967588
931,0.15457532,1,20,2) rare (6-20),0.23414833000000002,0.07339859175440389
932,0.10838387,1,11,2) rare (6-20),0.176770775,0.07224427823556877
933,0.1200413,0,1,1) very rare (1-5),0.1173317425,0.05720268146558794
934,0.4462918,1,6,2) rare (6-20),0.10902974625,0.027423276295026132
935,0.5858694,1,0,1) very rare (1-5),0.82948905,0.07058287189481806
936,0.9351962,0,18,2) rare (6-20),0.925471575,0.05277995564645092
937,0.4680859,1,13,2) rare (6-20),0.2826605225,0.14378969499689995
938,0.8845904,0,1290,4) very common (100+),0.8656591124999999,0.10261823594504181
939,0.049272016,1,0,1) very rare (1-5),0.07428541,0.03571665431514898
940,0.45497033,1,0,1) very rare (1-5),0.2311996725,0.11258458688441714
941,0.10539866,1,1,1) very rare (1-5),0.14962446899999998,0.1000221628493824
942,0.42620516,0,5,1) very rare (1-5),0.595585135,0.17700307095603646
943,0.30004665,0,28,3) common (21-100),0.3628335875,0.19936163100228133
944,0.4513628,0,261,4) very common (100+),0.8922840625,0.0662138382695073
945,0.8327497,0,178,4) very common (100+),0.477618315,0.11189790478729382
946,0.091132365,1,0,1) very rare (1-5),0.176691946,0.15523625734392177
947,0.35419604,1,6,2) rare (6-20),0.3723124925,0.15172733787161682
948,0.03992828,1,0,1) very rare (1-5),0.09392560325,0.09061551653273843
949,0.476504,0,69,3) common (21-100),0.3638303725,0.09670216090652019
950,0.07490533,0,0,1) very rare (1-5),0.09892822525,0.023975486194491084
951,0.20781907,0,5,1) very rare (1-5),0.1072581475,0.03234420793994991
952,0.7350291,0,223,4) very common (100+),0.7550068249999999,0.06983399212748671
953,0.50078166,1,12,2) rare (6-20),0.76366972,0.1553368234446213
954,0.19940025,1,111,4) very common (100+),0.3013027675,0.15197442741433298
955,0.17984289,0,159,4) very common (100+),0.33778053999999996,0.11335216989086247
956,0.79857403,0,90,3) common (21-100),0.6701545175000001,0.12124352698562889
957,0.38569117,1,44,3) common (21-100),0.521004495,0.11163554398966452
958,0.70063317,1,1,1) very rare (1-5),0.7104125625,0.06798323540680574
959,0.1506849,1,14,2) rare (6-20),0.2178465525,0.06844524338613363
960,0.18263215,0,0,1) very rare (1-5),0.207091935,0.08725680473181834
961,0.1939108,0,1,1) very rare (1-5),0.1234280925,0.04041282997665863
962,0.2800816,1,0,1) very rare (1-5),0.32337997100000004,0.20764314525720615
963,0.39738828,1,70,3) common (21-100),0.3322828025,0.07954510408311638
964,0.076804005,1,8,2) rare (6-20),0.12727898625,0.05561247636070045
965,0.8698473,0,1070,4) very common (100+),0.8804570025,0.02316987666543822
966,0.86099404,1,96,3) common (21-100),0.809283175,0.06727218558101762
967,0.23038763,1,10,2) rare (6-20),0.24629678250000003,0.06422549797909875
968,0.6453535,0,45,3) common (21-100),0.7601958400000001,0.18651250885064466
969,0.27922016,0,105,4) very common (100+),0.2711807,0.11401629384395832
970,0.49964756,0,4,1) very rare (1-5),0.4499970125,0.22244444973710464
971,0.7901886,1,20,2) rare (6-20),0.844904575,0.07819209683997401
972,0.602097,1,68,3) common (21-100),0.189816454,0.0756137721227299
973,0.51661986,0,63,3) common (21-100),0.6711150475,0.06794243680558841
974,0.6680959,0,46,3) common (21-100),0.48099667500000004,0.09996461732869225
975,0.14819615,1,1,1) very rare (1-5),0.19614922,0.064321519921412
976,0.5545884,1,0,1) very rare (1-5),0.7250896575,0.1378152910725302
977,0.617623,1,261,4) very common (100+),0.5465259875,0.11467429882117428
978,0.82812047,1,2,1) very rare (1-5),0.8094228274999999,0.03149430461582491
979,0.12688021,1,6,2) rare (6-20),0.1337152295,0.057370854928587935
980,0.2726128,0,111,4) very common (100+),0.4508572225,0.1250395810999014
981,0.23947574,1,18,2) rare (6-20),0.49276084,0.17436772954586394
982,0.9225019,0,1290,4) very common (100+),0.7957537375,0.074776516507505
983,0.1914583,1,1070,4) very common (100+),0.334129455,0.08496315126656893
984,0.74896014,0,62,3) common (21-100),0.6407842025,0.09610662941962078
985,0.056183048,0,0,1) very rare (1-5),0.10522739325,0.0819609550627673
986,0.6027228,1,142,4) very common (100+),0.27483769750000003,0.09287145948610084
987,0.3497217,1,1290,4) very common (100+),0.55832985,0.18765321983699748
988,0.71066535,0,47,3) common (21-100),0.77926648,0.061973795935189015
989,0.8668908,1,76,3) common (21-100),0.8166977999999999,0.037445683625552874
990,0.2694342,1,3,1) very rare (1-5),0.07353547025,0.03230413572116425
991,0.5097056,1,0,1) very rare (1-5),0.34875788,0.08283717406013709
992,0.7298125,0,1070,4) very common (100+),0.8056795,0.06062313636166477
993,0.07336706,1,32,3) common (21-100),0.16312136,0.06180273729728684
994,0.46078604,1,1,1) very rare (1-5),0.2437963675,0.05243108502077912
995,0.28353316,1,38,3) common (21-100),0.1496848965,0.056071299405097315
996,0.16146804,1,0,1) very rare (1-5),0.11051351125,0.033961353352132184
997,0.32670757,0,118,4) very common (100+),0.3899499025,0.10958541401826599
998,0.96510834,0,62,3) common (21-100),0.95150365,0.021930959240819826
999,0.14809908,1,13,2) rare (6-20),0.30468709999999993,0.10722887638007753
1000,0.41532877,0,2,1) very rare (1-5),0.318334525,0.07583393156194874
1001,0.56216115,0,0,1) very rare (1-5),0.347776355,0.0781578406894505
1002,0.10118246,0,7,2) rare (6-20),0.1249268595,0.07121070996666115
1003,0.091235764,0,68,3) common (21-100),0.04987249775,0.013274798998871157
1004,0.035569947,1,16,2) rare (6-20),0.094883834,0.018545400748722525
1005,0.46792063,1,5,1) very rare (1-5),0.33751328,0.06881030562476416
1006,0.047118053,1,1,1) very rare (1-5),0.0511165745,0.02179265167789135
1007,0.7967112,0,53,3) common (21-100),0.7863363925,0.11808299946036756
1008,0.38993308,1,7,2) rare (6-20),0.39380257750000003,0.13810727479614832
1009,0.9584298,0,421,4) very common (100+),0.969188125,0.00592393620603098
1010,0.9711591,0,24,3) common (21-100),0.95322179,0.026010337654426955
1011,0.055470597,1,0,1) very rare (1-5),0.13508953,0.03539086728799253
1012,0.5121329,1,22,3) common (21-100),0.41653280000000004,0.07241714208990162
1013,0.31493822,1,76,3) common (21-100),0.5217936750000001,0.10886343089643037
1014,0.97134364,0,159,4) very common (100+),0.9606870249999999,0.017802827524353415
1015,0.46830824,0,118,4) very common (100+),0.5651203825,0.20839896419627332
1016,0.9856689,0,178,4) very common (100+),0.955014555,0.01766496519504851
1017,0.6791666,1,146,4) very common (100+),0.6990314275,0.022449331412377715
1018,0.104699805,1,94,3) common (21-100),0.1690492375,0.11546570436848064
1019,0.7807242,0,27,3) common (21-100),0.7238975025000001,0.1346816954387441
1020,0.9623231,0,39,3) common (21-100),0.8262368325,0.060547981896374295
1021,0.8612044,1,1,1) very rare (1-5),0.85088095,0.05259622858649183
1022,0.32332435,0,1,1) very rare (1-5),0.23143057849999998,0.12802633103921957
1023,0.14354841,0,223,4) very common (100+),0.44893664749999995,0.07052752296222635
1024,0.85476106,1,1,1) very rare (1-5),0.7087601699999999,0.111777386783054
1025,0.33784854,0,0,1) very rare (1-5),0.14447371625,0.05744635689691552
1026,0.34472054,0,85,3) common (21-100),0.3925282375,0.13270428278116805
1027,0.04816423,1,8,2) rare (6-20),0.054430350749999995,0.049312062244734944
1028,0.12524739,1,0,1) very rare (1-5),0.073280796,0.027548839479262753
1029,0.18637678,1,0,1) very rare (1-5),0.27286576500000004,0.06261702351447627
1030,0.8283818,0,372,4) very common (100+),0.6650558824999999,0.10411358871479372
1031,0.08143064,1,5,1) very rare (1-5),0.0764624815,0.014850957545795377
1032,0.26607922,1,27,3) common (21-100),0.11579566250000001,0.03337132833093506
1033,0.2924832,1,6,2) rare (6-20),0.21886015125000002,0.11030594202025215
1034,0.9392574,1,1,1) very rare (1-5),0.7548061850000001,0.09781281282133582
1035,0.7262968,1,3,1) very rare (1-5),0.5418390875,0.09003427843574559
1036,0.7065544,1,5,1) very rare (1-5),0.3922810325,0.09235772713111025
1037,0.3129483,0,134,4) very common (100+),0.42980925500000006,0.11164210288184775
1038,0.821795,0,107,4) very common (100+),0.7172298225,0.09624933474910158
1039,0.18237379,0,5,1) very rare (1-5),0.1054614095,0.054533512838959755
1040,0.72788215,0,1070,4) very common (100+),0.80030828,0.03532987387616677
1041,0.90529436,1,105,4) very common (100+),0.8285413899999999,0.08876289297922474
1042,0.32619193,1,20,2) rare (6-20),0.1721146375,0.03648417080897302
1043,0.98205477,0,89,3) common (21-100),0.9930660675,0.00280475477940031
