mol_idx,top_score,uq,pred_top1,true_reactants,error
981,0.32,0.6799999999999999,CC(=O)OC(C)=O.Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cnc(CN)cn1,CC(=O)O[C:2]([CH3:1])=[O:3].[CH3:4][c:5]1[cH:6][c:7]([O:8][CH2:9][c:10]2[cH:11][cH:12][c:13]([F:14])[cH:15][c:16]2[F:17])[c:18]([Br:19])[c:20](=[O:21])[n:22]1[CH2:23][c:24]1[cH:25][n:26][c:27]([CH2:28][NH2:29])[cH:30][n:31]1,0
982,0.834,0.16600000000000004,COC(=O)c1ccc(Cn2ccc3cc(OCc4c(-c5c(Cl)cccc5Cl)noc4C(C)C)ccc32)cc1,C[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([CH2:8][n:9]2[cH:10][cH:11][c:12]3[cH:13][c:14]([O:15][CH2:16][c:17]4[c:18](-[c:19]5[c:20]([Cl:21])[cH:22][cH:23][cH:24][c:25]5[Cl:26])[n:27][o:28][c:29]4[CH:30]([CH3:31])[CH3:32])[cH:33][cH:34][c:35]23)[cH:36][cH:37]1,0
983,0.361,0.639,CC1(C)C(C=C(Cl)Cl)C1C(=O)O.OCc1ccccc1OC(F)F,O[CH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[O:8][CH:9]([F:10])[F:11].[CH3:12][C:13]1([CH3:14])[CH:15]([CH:16]=[C:17]([Cl:18])[Cl:19])[CH:20]1[C:21](=[O:22])[OH:23],0
984,0.202,0.798,CCC(O)(C#Cc1ccc(C(CC)(CC)c2ccc(-c3ccccc3CC(=O)OC)cc2)cc1C)CC,Br[c:1]1[c:2]([CH2:3][C:4]([O:5][CH3:6])=[O:7])[cH:8][cH:9][cH:10][cH:11]1.CC1(C)OB([c:12]2[cH:13][cH:14][c:15]([C:16]([c:17]3[cH:18][cH:19][c:20](/[CH:21]=[CH:22]/[C:23]([CH2:24][CH3:25])([OH:26])[CH2:27][CH3:28])[c:29]([CH3:30])[cH:31]3)([CH2:32][CH3:33])[CH2:34][CH3:35])[cH:36][cH:37]2)OC1(C)C,1
985,0.918,0.08199999999999996,BrCCCBr.COc1cc2c(cc1O)CCC2=O,Br[CH2:1][CH2:2][CH2:3][Br:4].[CH3:5][O:6][c:7]1[cH:8][c:9]2[c:10]([cH:11][c:12]1[OH:13])[CH2:14][CH2:15][C:16]2=[O:17],0
986,0.491,0.509,CC(=O)Oc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)OCc2ccccc2)cc1,CC(C)(C)OC(=O)[NH:1][C@@H:2]([CH2:3][c:4]1[cH:5][cH:6][c:7]([O:8][C:9]([CH3:10])=[O:11])[cH:12][cH:13]1)[C:14](=[O:15])[O:16][CH2:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,0
987,0.675,0.32499999999999996,Cc1cnn(-c2cc3c(N[C@@H]4CNC[C@@H]4C)c(C(N)=O)cnn3c2)c1.N#CC1(C(=O)O)CC1,Br[c:1]1[cH:2][n:3]2[n:4][cH:5][c:6]([C:7]([NH2:8])=[O:9])[c:10]([NH:11][C@H:12]3[C@@H:13]([CH3:14])[CH2:15][N:16]([C:17](=[O:18])[C:19]4([C:20]#[N:21])[CH2:22][CH2:23]4)[CH2:24]3)[c:25]2[cH:26]1.[CH3:27][c:28]1[cH:29][n:30][nH:31][cH:32]1,1
988,0.905,0.09499999999999997,CN1C(=O)CSC1=O.O=Cc1ccc([N+](=O)[O-])cc1,I[CH3:1].[O:2]=[C:3]1[NH:4][C:5](=[O:6])[C:7](=[CH:8][c:9]2[cH:10][cH:11][c:12]([N+:13](=[O:14])[O-:15])[cH:16][cH:17]2)[S:18]1,1
989,0.697,0.30300000000000005,BrCc1ccc(-c2ccccc2-c2nnnn2C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1.CCCCc1nc(C(=O)C(C)(C)C)c(C#N)[nH]1,Br[CH2:1][c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][cH:9][cH:10][c:11]2-[c:12]2[n:13][n:14][n:15][n:16]2[C:17]([c:18]2[cH:19][cH:20][cH:21][cH:22][cH:23]2)([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:36][cH:37]1.[CH3:38][CH2:39][CH2:40][CH2:41][c:42]1[n:43][c:44]([C:45](=[O:46])[C:47]([CH3:48])([CH3:49])[CH3:50])[c:51]([C:52]#[N:53])[nH:54]1,0
990,0.695,0.30500000000000005,CCCCCC1CCC(C(=O)O)CC1.N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1CC1,O[C:1]([CH:2]1[CH2:3][CH2:4][CH:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH3:10])[CH2:11][CH2:12]1)=[O:13].[NH2:14][C@H:15]1[CH2:16][O:17][C@@H:18]2[C@@H:19]([NH:20][C:21](=[O:22])[CH:23]3[CH2:24][CH2:25]3)[CH2:26][O:27][C@H:28]12,0
991,0.563,0.43700000000000006,COC(=O)[C@H](Cc1ccc(NC(=O)Cc2ccc3c(n2)NCCC3)cc1)NC(=O)c1c(Cl)cccc1Cl,C[O:1][C:2](=[O:3])[C@H:4]([CH2:5][c:6]1[cH:7][cH:8][c:9]([NH:10][C:11](=[O:12])[CH2:13][c:14]2[cH:15][cH:16][c:17]3[c:18]([n:19]2)[NH:20][CH2:21][CH2:22][CH2:23]3)[cH:24][cH:25]1)[NH:26][C:27](=[O:28])[c:29]1[c:30]([Cl:31])[cH:32][cH:33][cH:34][c:35]1[Cl:36],0
992,0.636,0.364,O=C1CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)C/C1=C\c1ccn(Cc2cscn2)n1,[O:1]=[C:2]1[CH2:3][CH2:4][N:5]([C:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)([c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[c:19]2[cH:20][cH:21][cH:22][cH:23][cH:24]2)[CH2:25]/[C:26]1=[CH:27]\[c:28]1[cH:29][cH:30][n:31]([CH2:32][c:33]2[cH:34][s:35][cH:36][n:37]2)[n:38]1,0
993,0.542,0.45799999999999996,Cc1cc(C(F)(F)F)cnc1N1CCN(C(=O)c2ccc(Br)cc2N2CCCS2(=O)=O)CC1.O=S1(=O)CCCN1,O[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([N:7]2[CH2:8][CH2:9][CH2:10][S:11]2(=[O:12])=[O:13])[cH:14][c:15]1[N:16]1[CH2:17][CH2:18][CH2:19][S:20]1(=[O:21])=[O:22].[CH3:23][c:24]1[cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31][n:32][c:33]1[N:34]1[CH2:35][CH2:36][NH:37][CH2:38][CH2:39]1,1
994,0.84,0.16000000000000003,CC(=O)Cl.CC1(C)CCSc2ccccc21,Cl[C:1]([CH3:2])=[O:3].[CH3:4][C:5]1([CH3:6])[CH2:7][CH2:8][S:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]21,0
995,0.913,0.08699999999999997,CNC1CCC2(CCCN(C(=O)OC(C)(C)C)C2)C1.Clc1ncc(Cl)c(Cl)n1,Cl[c:1]1[c:2]([Cl:3])[cH:4][n:5][c:6]([Cl:7])[n:8]1.[CH3:9][NH:10][CH:11]1[CH2:12][CH2:13][C:14]2([CH2:15][CH2:16][CH2:17][N:18]([C:19](=[O:20])[O:21][C:22]([CH3:23])([CH3:24])[CH3:25])[CH2:26]2)[CH2:27]1,0
996,0.249,0.751,CCCCCCCOc1ccc(CC[C@@](C)(NC(=O)OC(C)(C)C)C(=O)O)cc1,CS(=O)(=O)O[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH3:7].[CH3:8][C:9]([CH3:10])([CH3:11])[O:12][C:13](=[O:14])[NH:15][C@@:16]([CH3:17])([CH2:18][OH:19])[CH2:20][CH2:21][c:22]1[cH:23][cH:24][c:25]([OH:26])[cH:27][cH:28]1,1
997,0.789,0.21099999999999997,O=C=NC1CCCCC1.c1ccc2ncc(Nc3ncnc4c3CNC4)cc2c1,[O:1]=[C:2]=[N:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1.[cH:10]1[cH:11][cH:12][c:13]2[n:14][cH:15][c:16]([NH:17][c:18]3[n:19][cH:20][n:21][c:22]4[c:23]3[CH2:24][NH:25][CH2:26]4)[cH:27][c:28]2[cH:29]1,0
998,0.282,0.718,CCI.CCOC(=O)c1ccc(Nc2cc3c4c(c2)CCCC4(C)CCC3)cc1,Br[CH2:1][CH3:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][cH:10][c:11]([NH:12][c:13]2[cH:14][c:15]3[c:16]4[c:17]([cH:18]2)[CH2:19][CH2:20][CH2:21][C:22]4([CH3:23])[CH2:24][CH2:25][CH2:26]3)[cH:27][cH:28]1,1
999,0.246,0.754,CC(C)(C)[Si](C)(C)O[C@@H](CN)c1ccc(O)c2[nH]c(=O)ccc12.COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)Nc5cccc(C#CCCC=O)c5)c4)cc23)c1,Br[CH2:1][CH2:2][CH2:3][C:4]#[C:5][c:6]1[cH:7][cH:8][cH:9][c:10]([NH:11][C:12]([c:13]2[cH:14][cH:15][cH:16][c:17]([S:18]([c:19]3[cH:20][c:21]([CH3:22])[c:23]4[n:24][cH:25][c:26]([C:27]([NH2:28])=[O:29])[c:30]([NH:31][c:32]5[cH:33][cH:34][cH:35][c:36]([O:37][CH3:38])[cH:39]5)[c:40]4[cH:41]3)(=[O:42])=[O:43])[cH:44]2)=[O:45])[cH:46]1.[CH3:47][C:48]([CH3:49])([CH3:50])[Si:51]([CH3:52])([CH3:53])[O:54][C@@H:55]([CH2:56][NH2:57])[c:58]1[cH:59][cH:60][c:61]([OH:62])[c:63]2[c:64]1[cH:65][cH:66][c:67](=[O:68])[nH:69]2,1
1000,0.285,0.7150000000000001,Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1.O=C(C1CC1)N1CC[C@@H](CN2C(=O)C3(CC3)N=C2c2ccc(-c3ccc(Br)cc3)cc2)C1,CC1(C)OB([c:1]2[cH:2][n:3]([CH3:4])[n:5][cH:6]2)OC1(C)C.O=S(=O)(O[c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][cH:13][c:14]([C:15]3=[N:16][C:17]4([C:18](=[O:19])[N:20]3[CH2:21][C@@H:22]3[CH2:23][CH2:24][N:25]([C:26](=[O:27])[CH:28]5[CH2:29][CH2:30]5)[CH2:31]3)[CH2:32][CH2:33]4)[cH:34][cH:35]2)[cH:36][cH:37]1)C(F)(F)F,1
1001,0.362,0.638,CC(=O)Nc1cc[nH]n1.Fc1cccc(F)c1CBr,Br[CH2:1][c:2]1[c:3]([F:4])[cH:5][cH:6][cH:7][c:8]1[F:9].[CH3:10][C:11](=[O:12])[NH:13][c:14]1[cH:15][cH:16][nH:17][n:18]1,0
1002,0.38,0.62,CC1(C)OB(c2ccc(N)nc2)OC1(C)C.Cc1cc2ncoc2cc1Br,Br[c:1]1[c:2]([CH3:3])[cH:4][c:5]2[n:6][cH:7][o:8][c:9]2[cH:10]1.CC1(C)OB([c:11]2[cH:12][cH:13][c:14]([NH2:15])[n:16][cH:17]2)OC1(C)C,0
1003,0.669,0.33099999999999996,CS(=O)(=O)Cl.Nc1ccc(Oc2ccc3c(c2)CCC(c2cccc(Oc4ccc([N+](=O)[O-])cn4)c2)O3)nc1,Cl[c:1]1[cH:2][cH:3][c:4]([N+:5](=[O:6])[O-:7])[cH:8][n:9]1.[CH3:10][S:11](=[O:12])(=[O:13])[NH:14][c:15]1[cH:16][cH:17][c:18]([O:19][c:20]2[cH:21][cH:22][c:23]3[c:24]([cH:25]2)[CH2:26][CH2:27][CH:28]([c:29]2[cH:30][cH:31][cH:32][c:33]([OH:34])[cH:35]2)[O:36]3)[n:37][cH:38]1,1
1004,0.614,0.386,Clc1ccnc(Cl)c1.Nc1ccc(O)cc1F,Cl[c:1]1[cH:2][cH:3][n:4][c:5]([Cl:6])[cH:7]1.[NH2:8][c:9]1[cH:10][cH:11][c:12]([OH:13])[cH:14][c:15]1[F:16],0
1005,0.913,0.08699999999999997,COCN(c1cccc(-c2nn(C3CCN(C(=O)OC(C)(C)C)CC3)cc2-c2ccncc2)c1F)S(=O)(=O)c1cc(F)ccc1F,CC(C)(C)OC(=O)[N:1]1[CH2:2][CH2:3][CH:4]([n:5]2[n:6][c:7](-[c:8]3[cH:9][cH:10][cH:11][c:12]([N:13]([CH2:14][O:15][CH3:16])[S:17](=[O:18])(=[O:19])[c:20]4[cH:21][c:22]([F:23])[cH:24][cH:25][c:26]4[F:27])[c:28]3[F:29])[c:30](-[c:31]3[cH:32][cH:33][n:34][cH:35][cH:36]3)[cH:37]2)[CH2:38][CH2:39]1,0
1006,0.424,0.5760000000000001,CC(C)[C@@H](C(=O)O)N1Cc2cc(-c3ccc(N)cc3)ccc2C1=O.FC(F)(F)c1ccccc1N=C=S,C[O:1][C:2](=[O:3])[C@H:4]([CH:5]([CH3:6])[CH3:7])[N:8]1[CH2:9][c:10]2[cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([NH:17][C:18](=[S:19])[NH:20][c:21]4[cH:22][cH:23][cH:24][cH:25][c:26]4[C:27]([F:28])([F:29])[F:30])[cH:31][cH:32]3)[cH:33][cH:34][c:35]2[C:36]1=[O:37],1
1007,0.228,0.772,CC(C)(C)c1ccccc1.CCOC(=O)C(=O)c1ccccc1,[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6](=[O:7])[CH2:8][C:9]([CH3:10])([CH3:11])[c:12]1[cH:13][cH:14][cH:15][cH:16][cH:17]1.[Mg+][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,1
1008,0.535,0.46499999999999997,COc1ccc(CC(CO)NCCC(c2ccccc2)c2ccccc2)cc1OC.O=C(Cl)OCc1ccccc1,Cl[C:1](=[O:2])[O:3][CH2:4][c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[CH3:11][O:12][c:13]1[cH:14][cH:15][c:16]([CH2:17][CH:18]([CH2:19][OH:20])[NH:21][CH2:22][CH2:23][CH:24]([c:25]2[cH:26][cH:27][cH:28][cH:29][cH:30]2)[c:31]2[cH:32][cH:33][cH:34][cH:35][cH:36]2)[cH:37][c:38]1[O:39][CH3:40],0
1009,0.695,0.30500000000000005,CC(C)(F)C[C@H](N[C@@](C#CCO)(c1ccc(Br)cc1)C(F)(F)F)C(=O)O.NC(=O)[C@@H](N)CSC(c1ccccc1)(c1ccccc1)c1ccccc1,O[C:1]([C@H:2]([CH2:3][C:4]([CH3:5])([CH3:6])[F:7])[NH:8][C@@:9]([C:10]#[C:11][CH2:12][OH:13])([c:14]1[cH:15][cH:16][c:17]([Br:18])[cH:19][cH:20]1)[C:21]([F:22])([F:23])[F:24])=[O:25].[NH2:26][C:27](=[O:28])[C@@H:29]([NH2:30])[CH2:31][S:32][C:33]([c:34]1[cH:35][cH:36][cH:37][cH:38][cH:39]1)([c:40]1[cH:41][cH:42][cH:43][cH:44][cH:45]1)[c:46]1[cH:47][cH:48][cH:49][cH:50][cH:51]1,0
1010,0.703,0.29700000000000004,CCCC(=O)Cl.NC1=CC(=O)CCC1,O[C:1]([CH2:2][CH2:3][CH3:4])=[O:5].[NH2:6][C:7]1=[CH:8][C:9](=[O:10])[CH2:11][CH2:12][CH2:13]1,1
1011,0.498,0.502,Nc1nc(-n2nc(Sc3ccccc3F)c3ncccc32)nc(N)c1[N+](=O)[O-],O=[N+:1]([O-])[c:2]1[c:3]([NH2:4])[n:5][c:6](-[n:7]2[n:8][c:9]([S:10][c:11]3[cH:12][cH:13][cH:14][cH:15][c:16]3[F:17])[c:18]3[n:19][cH:20][cH:21][cH:22][c:23]23)[n:24][c:25]1[NH2:26],0
1012,0.737,0.263,CCOc1cc(Cl)cc(Cl)c1C1=NC(N)C(=O)Nc2ccccc21.COCCOc1ccc(F)cc1C(=O)O,O[C:1]([c:2]1[c:3]([O:4][CH2:5][CH2:6][O:7][CH3:8])[cH:9][cH:10][c:11]([F:12])[cH:13]1)=[O:14].[CH3:15][CH2:16][O:17][c:18]1[cH:19][c:20]([Cl:21])[cH:22][c:23]([Cl:24])[c:25]1[C:26]1=[N:27][CH:28]([NH2:29])[C:30](=[O:31])[NH:32][c:33]2[cH:34][cH:35][cH:36][cH:37][c:38]21,0
1013,0.288,0.712,COC(=O)c1cc(Cl)ccc1C(=O)O,Cl[c:1]1[cH:2][c:3]([C:4](=[O:5])[OH:6])[c:7]([C:8](=[O:9])[OH:10])[cH:11][c:12]1[Cl:13],1
1014,0.739,0.261,CN(CC[NH2+]C(=O)OC(C)(C)C)C(=O)n1nc(Cn2nnc3c(Oc4cc(Cl)cc(C#N)c4)c(Cl)ccc32)c2cccnc21,CC(C)(C)OC(=O)[NH:1][CH2:2][CH2:3][N:4]([CH3:5])[C:6](=[O:7])[n:8]1[n:9][c:10]([CH2:11][n:12]2[n:13][n:14][c:15]3[c:16]([O:17][c:18]4[cH:19][c:20]([Cl:21])[cH:22][c:23]([C:24]#[N:25])[cH:26]4)[c:27]([Cl:28])[cH:29][cH:30][c:31]23)[c:32]2[cH:33][cH:34][cH:35][n:36][c:37]12,1
1015,0.778,0.22199999999999998,COc1cc(Cl)c2c(C)ccc([N+](=O)[O-])c2n1,O=[N+:1]([O-])[c:2]1[cH:3][cH:4][c:5]([CH3:6])[c:7]2[c:8]([Cl:9])[cH:10][c:11]([O:12][CH3:13])[n:14][c:15]12,0
1016,0.337,0.663,COC(=O)CCOCCCc1cccc(-c2nc(=O)c3ccccc3s2)n1,CC(C)(C)[O:1][C:2](=[O:3])[CH2:4][CH2:5][O:6][CH2:7][CH2:8][CH2:9][c:10]1[cH:11][cH:12][cH:13][c:14](-[c:15]2[n:16][c:17](=[O:18])[c:19]3[cH:20][cH:21][cH:22][cH:23][c:24]3[s:25]2)[n:26]1,1
1017,0.984,0.016000000000000014,CCOC(=O)CC#N.COc1cccc(C(C)=O)c1,O=[C:1]([c:2]1[cH:3][cH:4][cH:5][c:6]([O:7][CH3:8])[cH:9]1)[CH3:10].[CH3:11][CH2:12][O:13][C:14](=[O:15])[CH2:16][C:17]#[N:18],0
1018,0.315,0.685,CC(C)(C)OC(=O)N(Cc1ccc2c(c1)OCCO2)C1CCNCC1.O=CCn1c(=O)cnc2ccc(F)cc21,O=[CH:1][CH2:2][n:3]1[c:4](=[O:5])[cH:6][n:7][c:8]2[cH:9][cH:10][c:11]([F:12])[cH:13][c:14]12.[CH3:15][C:16]([CH3:17])([CH3:18])[O:19][C:20](=[O:21])[N:22]([CH2:23][c:24]1[cH:25][cH:26][c:27]2[c:28]([cH:29]1)[O:30][CH2:31][CH2:32][O:33]2)[CH:34]1[CH2:35][CH2:36][NH:37][CH2:38][CH2:39]1,0
1019,0.685,0.31499999999999995,COc1ccc2c(c1N)CN(Cc1ccccc1)CC(=O)N2.CS(=O)(=O)N[C@@H]1CCCC[C@H]1Nc1nc(Cl)ncc1Cl,Cl[c:1]1[n:2][c:3]([NH:4][C@H:5]2[C@H:6]([NH:7][S:8]([CH3:9])(=[O:10])=[O:11])[CH2:12][CH2:13][CH2:14][CH2:15]2)[c:16]([Cl:17])[cH:18][n:19]1.[CH3:20][O:21][c:22]1[cH:23][cH:24][c:25]2[c:26]([c:27]1[NH2:28])[CH2:29][N:30]([CH2:31][c:32]1[cH:33][cH:34][cH:35][cH:36][cH:37]1)[CH2:38][C:39](=[O:40])[NH:41]2,0
1020,0.136,0.864,COc1ccc(COc2ccc(Cn3cnc4cc(Br)ccc43)cc2OC)cn1.OB(O)c1cncnc1,CC1(C)OB([c:1]2[cH:2][n:3][cH:4][n:5][cH:6]2)OC1(C)C.I[c:7]1[cH:8][c:9]2[n:10][cH:11][n:12]([CH2:13][c:14]3[cH:15][cH:16][c:17]([O:18][CH2:19][c:20]4[cH:21][cH:22][c:23]([O:24][CH3:25])[n:26][cH:27]4)[c:28]([O:29][CH3:30])[cH:31]3)[c:32]2[cH:33][cH:34]1,1
1021,0.413,0.587,CC(=O)c1ccon1.CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,CS(=O)(=O)O[CH:1]([CH3:2])[c:3]1[cH:4][cH:5][o:6][n:7]1.[CH3:8][NH:9][c:10]1[n:11][cH:12][cH:13][c:14](-[c:15]2[c:16](-[c:17]3[cH:18][cH:19][c:20]([F:21])[cH:22][cH:23]3)[n:24][cH:25][n:26]2[CH:27]2[CH2:28][CH2:29][NH:30][CH2:31][CH2:32]2)[n:33]1,1
1022,0.403,0.597,CCOC(=O)C(OCC)P(=O)(OCC)OCC.O=Cc1ccc(OCc2ccccc2)cc1,O=[CH:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)[cH:14][cH:15]1.c1ccc([P+](c2ccccc2)(c2ccccc2)[CH:16]([C:17]([O:18][CH2:19][CH3:20])=[O:21])[O:22][CH2:23][CH3:24])cc1,1
1023,0.993,0.007000000000000006,CCc1[nH]n(C2CCCC2)c2nc(CO)nc(=O)c1-2.CS(=O)(=O)Cl,Cl[S:1]([CH3:2])(=[O:3])=[O:4].[CH3:5][CH2:6][c:7]1[c:8]2[c:9](=[O:10])[n:11][c:12]([CH2:13][OH:14])[n:15][c:16]-2[n:17]([CH:18]2[CH2:19][CH2:20][CH2:21][CH2:22]2)[nH:23]1,0
1024,0.954,0.04600000000000004,COC(=O)c1cc(I)c[nH]1.Cc1ccc(S(=O)(=O)Cl)cc1,Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([CH3:6])[cH:7][cH:8]1)(=[O:9])=[O:10].[CH3:11][O:12][C:13](=[O:14])[c:15]1[cH:16][c:17]([I:18])[cH:19][nH:20]1,0
1025,0.496,0.504,CCOC(=O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,CC[O:1][C:2](=[O:3])[CH2:4][n:5]1[c:6](=[O:7])[n:8]([CH2:9][c:10]2[cH:11][cH:12][c:13]([Br:14])[cH:15][c:16]2[F:17])[c:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([Cl:24])[cH:25][c:26]12,0
1026,0.574,0.42600000000000005,CCOC(=O)c1c(Cl)c(C(C)(C)C)nn1C,CC[O:1][C:2](=[O:3])[c:4]1[c:5]([Cl:6])[c:7]([C:8]([CH3:9])([CH3:10])[CH3:11])[n:12][n:13]1[CH3:14],0
1027,0.834,0.16600000000000004,CI.O[C@H](COCc1ccccc1)C(F)(F)F,I[CH3:1].[OH:2][C@H:3]([CH2:4][O:5][CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[C:13]([F:14])([F:15])[F:16],0
1028,0.438,0.562,FC(F)(F)c1cn2c(n1)CNCC2.O=C(Cl)c1ccc(F)cc1Cl,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][c:6]([F:7])[cH:8][c:9]1[Cl:10].[F:11][C:12]([F:13])([F:14])[c:15]1[cH:16][n:17]2[c:18]([n:19]1)[CH2:20][NH:21][CH2:22][CH2:23]2,0
1029,0.877,0.123,CCOC(=O)c1cnc(Cl)cc1Cl.NCCc1cccc(F)c1,Cl[c:1]1[c:2]([C:3]([O:4][CH2:5][CH3:6])=[O:7])[cH:8][n:9][c:10]([Cl:11])[cH:12]1.[NH2:13][CH2:14][CH2:15][c:16]1[cH:17][cH:18][cH:19][c:20]([F:21])[cH:22]1,0
1030,0.521,0.479,BrC(Br)(Br)Br.OCCCCc1ccc(Br)cc1,[BrH:1].[CH2:2]=[CH:3][CH2:4][CH2:5][c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1,1
1031,0.146,0.854,CCOC(=O)C1=CC2CC(=O)CC2C1,CC(C)(C)OC(=O)[C:1]1([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][CH:8]2[CH2:9][C:10](=[O:11])[CH2:12][CH:13]2[CH2:14]1,1
1032,0.505,0.495,N#Cc1cccnc1Cl.OB(O)c1c(F)cc(F)cc1F,Cl[c:1]1[c:2]([C:3]#[N:4])[cH:5][cH:6][cH:7][n:8]1.OB(O)[c:9]1[c:10]([F:11])[cH:12][c:13]([F:14])[cH:15][c:16]1[F:17],0
1033,0.07,0.9299999999999999,C=C[CH2][Zn+].CC1(C)COC(c2ccc(Br)cc2)OC1,Br[CH2:1][CH:2]=[CH2:3].Br[c:4]1[cH:5][cH:6][c:7]([CH:8]2[O:9][CH2:10][C:11]([CH3:12])([CH3:13])[CH2:14][O:15]2)[cH:16][cH:17]1,1
1034,0.333,0.667,CNC.Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(CC(=O)O)nc2)c1,O[C:1]([CH2:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][c:9]([NH:10][c:11]3[n:12][cH:13][cH:14][c:15]([C:16]([F:17])([F:18])[F:19])[n:20]3)[cH:21][c:22]([CH3:23])[cH:24]2)[cH:25][n:26]1)=[O:27].[CH3:28][NH:29][CH3:30],0
1035,0.569,0.43100000000000005,COc1ccc(Br)cc1.OB(O)c1ccccc1,O[CH3:1].[OH:2][c:3]1[cH:4][cH:5][c:6](-[c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[cH:13][cH:14]1,1
1036,0.268,0.732,CCOC(=O)COCCOCCOCCN=[N+]=[N-],[N-]=[N+]=[N:1][CH2:2][CH2:3][O:4][CH2:5][CH2:6][O:7][CH2:8][CH2:9][O:10][CH2:11][C:12]([O:13][CH2:14][CH3:15])=[O:16],0
1037,0.593,0.40700000000000003,COC(=O)c1ccc(NC(=O)[C@@H]2c3ccccc3CCN2C(=O)C#Cc2cc(Cl)ccc2-n2cnnn2)cc1,CC(C)(C)[O:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([NH:8][C:9](=[O:10])[C@@H:11]2[c:12]3[cH:13][cH:14][cH:15][cH:16][c:17]3[CH2:18][CH2:19][N:20]2[C:21](=[O:22])[C:23]#[C:24][c:25]2[cH:26][c:27]([Cl:28])[cH:29][cH:30][c:31]2-[n:32]2[cH:33][n:34][n:35][n:36]2)[cH:37][cH:38]1,1
1038,0.826,0.17400000000000004,CCCCCCc1nc(C(C)(C)C)ncc1C(=O)O.COC(=O)[C@@H]1C[C@H](NCC(C)C)CN(C(=O)OC(C)(C)C)C1,[CH3:1][CH2:2][CH2:3][CH2:4][C:5]#[C:6][c:7]1[n:8][c:9]([C:10]([CH3:11])([CH3:12])[CH3:13])[n:14][cH:15][c:16]1[C:17](=[O:18])[N:19]([CH2:20][CH:21]([CH3:22])[CH3:23])[C@H:24]1[CH2:25][C@@H:26]([C:27](=[O:28])[O:29][CH3:30])[CH2:31][N:32]([C:33](=[O:34])[O:35][C:36]([CH3:37])([CH3:38])[CH3:39])[CH2:40]1,1
1039,0.572,0.42800000000000005,O=[N+]([O-])c1c(F)ccc(F)c1I,CC(C)(C)OC(=O)[NH:1][c:2]1[c:3]([F:4])[cH:5][cH:6][c:7]([F:8])[c:9]1[I:10],1
1040,0.817,0.18300000000000005,C1CNCCN1.N#Cc1cc(F)ccc1F,F[c:1]1[c:2]([C:3]#[N:4])[cH:5][c:6]([F:7])[cH:8][cH:9]1.[CH2:10]1[CH2:11][NH:12][CH2:13][CH2:14][NH:15]1,0
