mol_idx,top_score,uq,error,frequency,tier
1011,0.21986198,0.780138,1,0,1) very rare (1-5)
1012,0.8856708,0.11432922,0,372,4) very common (100+)
1013,0.04812697,0.951873,1,5,1) very rare (1-5)
1014,0.16289976,0.83710027,1,27,3) common (21-100)
1015,0.29871428,0.7012857,1,6,2) rare (6-20)
1016,0.67639077,0.32360923,1,1,1) very rare (1-5)
1017,0.56784403,0.43215597,1,3,1) very rare (1-5)
1018,0.4312261,0.56877387,1,5,1) very rare (1-5)
1019,0.25799933,0.7420007,0,134,4) very common (100+)
1020,0.7574465,0.24255347,0,107,4) very common (100+)
1021,0.34251127,0.6574887,0,5,1) very rare (1-5)
1022,0.45077068,0.5492293,0,1070,4) very common (100+)
1023,0.84870744,0.15129256,1,105,4) very common (100+)
1024,0.18215364,0.81784636,1,20,2) rare (6-20)
1025,0.9902519,0.009748101,0,89,3) common (21-100)
1026,0.25825864,0.74174136,1,3,1) very rare (1-5)
1027,0.57597464,0.42402536,1,70,3) common (21-100)
1028,0.5686829,0.4313171,1,66,3) common (21-100)
1029,0.11568864,0.8843114,1,24,3) common (21-100)
1030,0.4665639,0.53343606,1,0,1) very rare (1-5)
1031,0.5833238,0.41667622,1,42,3) common (21-100)
1032,0.64235395,0.35764605,0,1070,4) very common (100+)
1033,0.067473955,0.93252605,1,13,2) rare (6-20)
1034,0.53624016,0.46375984,1,700,4) very common (100+)
1035,0.3037235,0.6962765,0,75,3) common (21-100)
1036,0.37317574,0.62682426,1,4,1) very rare (1-5)
1037,0.32138714,0.6786128,1,10,2) rare (6-20)
1038,0.14710228,0.8528977,1,19,2) rare (6-20)
1039,0.52258044,0.47741956,0,42,3) common (21-100)
1040,0.020769758,0.9792302,1,23,3) common (21-100)
1041,0.7952195,0.20478052,0,0,1) very rare (1-5)
1042,0.3148412,0.6851588,1,0,1) very rare (1-5)
1043,0.4921488,0.50785124,0,1290,4) very common (100+)
1044,0.6024831,0.3975169,0,1070,4) very common (100+)
1045,0.19567512,0.80432487,1,3,1) very rare (1-5)
1046,0.1719917,0.8280083,0,16,2) rare (6-20)
1047,0.5163053,0.48369467,0,18,2) rare (6-20)
1048,0.6451103,0.3548897,0,1000,4) very common (100+)
1049,0.014637875,0.9853621,1,0,1) very rare (1-5)
1050,0.43329653,0.56670344,0,421,4) very common (100+)
1051,0.06843188,0.93156815,1,0,1) very rare (1-5)
1052,0.13613395,0.86386603,1,3,1) very rare (1-5)
1053,0.3798737,0.6201263,0,105,4) very common (100+)
1054,0.55272937,0.44727063,1,91,3) common (21-100)
1055,0.6072856,0.39271438,1,2,1) very rare (1-5)
1056,0.4909917,0.5090083,1,7,2) rare (6-20)
1057,0.3075053,0.6924947,1,1,1) very rare (1-5)
1058,0.6379029,0.36209708,1,20,2) rare (6-20)
1059,0.6921225,0.30787748,0,1290,4) very common (100+)
1060,0.86856467,0.13143533,0,22,3) common (21-100)
1061,0.4706872,0.5293128,1,3,1) very rare (1-5)
1062,0.12188031,0.8781197,1,0,1) very rare (1-5)
1063,0.05926794,0.94073206,1,2,1) very rare (1-5)
1064,0.7530274,0.24697262,0,1290,4) very common (100+)
1065,0.856137,0.14386302,0,106,4) very common (100+)
1066,0.27010846,0.72989154,0,17,2) rare (6-20)
1067,0.07813886,0.9218612,1,2,1) very rare (1-5)
1068,0.8685567,0.13144332,1,3,1) very rare (1-5)
1069,0.22932656,0.77067345,1,3,1) very rare (1-5)
1070,0.06757186,0.9324281,1,134,4) very common (100+)
1071,0.15602106,0.84397894,1,14,2) rare (6-20)
1072,0.3790582,0.62094176,0,1,1) very rare (1-5)
1073,0.40141553,0.5985845,1,0,1) very rare (1-5)
1074,0.9227354,0.07726461,0,11,2) rare (6-20)
1075,0.08387906,0.91612095,1,1,1) very rare (1-5)
1076,0.94028544,0.059714556,0,274,4) very common (100+)
1077,0.4538783,0.5461217,0,166,4) very common (100+)
1078,0.6135309,0.38646913,0,1290,4) very common (100+)
1079,0.92181706,0.078182936,0,7,2) rare (6-20)
1080,0.15131459,0.8486854,1,1,1) very rare (1-5)
1081,0.37374452,0.6262555,1,1,1) very rare (1-5)
1082,0.87574077,0.12425923,0,1000,4) very common (100+)
1083,0.40453443,0.59546554,0,1,1) very rare (1-5)
1084,0.22338055,0.77661943,0,81,3) common (21-100)
1085,0.23913091,0.7608691,0,105,4) very common (100+)
1086,0.503256,0.49674398,0,237,4) very common (100+)
1087,0.5565303,0.4434697,0,4,1) very rare (1-5)
1088,0.54956484,0.45043516,1,62,3) common (21-100)
1089,0.4842122,0.51578784,1,0,1) very rare (1-5)
1090,0.9064915,0.09350848,0,84,3) common (21-100)
1091,0.30815145,0.6918485,1,81,3) common (21-100)
1092,0.8267084,0.17329162,0,1290,4) very common (100+)
1093,0.6725356,0.3274644,0,1290,4) very common (100+)
1094,0.70490956,0.29509044,0,700,4) very common (100+)
1095,0.026448501,0.9735515,1,0,1) very rare (1-5)
1096,0.21442643,0.7855736,1,8,2) rare (6-20)
1097,0.04620882,0.9537912,1,2,1) very rare (1-5)
1098,0.03271882,0.96728116,1,274,4) very common (100+)
1099,0.10626408,0.89373595,1,4,1) very rare (1-5)
1100,0.031024175,0.96897584,1,0,1) very rare (1-5)
1101,0.6864583,0.3135417,0,145,4) very common (100+)
1102,0.9462651,0.0537349,0,421,4) very common (100+)
1103,0.20322329,0.7967767,0,0,1) very rare (1-5)
1104,0.32506964,0.67493033,1,76,3) common (21-100)
1105,0.5716672,0.4283328,1,0,1) very rare (1-5)
1106,0.8905225,0.10947752,1,28,3) common (21-100)
1107,0.19881192,0.8011881,1,0,1) very rare (1-5)
1108,0.6430183,0.3569817,1,39,3) common (21-100)
1109,0.13150026,0.86849976,1,1,1) very rare (1-5)
1110,0.899616,0.100384,0,21,3) common (21-100)
1111,0.038115487,0.9618845,1,6,2) rare (6-20)
1112,0.08354677,0.91645324,1,4,1) very rare (1-5)
1113,0.74374723,0.25625277,0,1,1) very rare (1-5)
1114,0.2490961,0.7509039,0,36,3) common (21-100)
1115,0.8371582,0.1628418,0,1000,4) very common (100+)
1116,0.25505027,0.7449497,1,4,1) very rare (1-5)
1117,0.26889318,0.7311068,0,5,1) very rare (1-5)
1118,0.1547247,0.8452753,1,0,1) very rare (1-5)
1119,0.7136516,0.2863484,1,3,1) very rare (1-5)
1120,0.017883405,0.9821166,0,3,1) very rare (1-5)
1121,0.7454036,0.2545964,0,700,4) very common (100+)
1122,0.08812397,0.911876,1,1,1) very rare (1-5)
1123,0.3248124,0.6751876,1,71,3) common (21-100)
1124,0.08487459,0.9151254,1,6,2) rare (6-20)
1125,0.39836913,0.60163087,1,8,2) rare (6-20)
1126,0.96581227,0.034187734,1,89,3) common (21-100)
1127,0.810248,0.18975198,1,1290,4) very common (100+)
1128,0.4887352,0.5112648,1,54,3) common (21-100)
1129,0.28805283,0.7119472,0,22,3) common (21-100)
1130,0.955619,0.044381022,1,3,1) very rare (1-5)
1131,0.45576108,0.5442389,1,0,1) very rare (1-5)
1132,0.602384,0.39761603,0,3,1) very rare (1-5)
1133,0.120064944,0.879935,0,1,1) very rare (1-5)
1134,0.5281074,0.4718926,1,160,4) very common (100+)
1135,0.58808833,0.41191167,1,0,1) very rare (1-5)
1136,0.09994514,0.9000549,1,4,1) very rare (1-5)
1137,0.35274738,0.6472526,0,37,3) common (21-100)
1138,0.78187954,0.21812046,0,4,1) very rare (1-5)
1139,0.112675935,0.8873241,1,0,1) very rare (1-5)
1140,0.29148275,0.70851725,0,55,3) common (21-100)
1141,0.33616757,0.6638324,0,1070,4) very common (100+)
1142,0.90751654,0.09248346,0,421,4) very common (100+)
1143,0.7122252,0.2877748,0,700,4) very common (100+)
1144,0.4390841,0.5609159,0,237,4) very common (100+)
1145,0.26887628,0.7311237,1,142,4) very common (100+)
1146,0.77542526,0.22457474,1,76,3) common (21-100)
1147,0.9708864,0.02911359,0,89,3) common (21-100)
1148,0.14725484,0.8527452,1,1,1) very rare (1-5)
1149,0.08237917,0.91762084,0,1,1) very rare (1-5)
1150,0.32502604,0.67497396,0,42,3) common (21-100)
1151,0.18789177,0.8121082,1,1,1) very rare (1-5)
1152,0.44732442,0.5526756,0,25,3) common (21-100)
1153,0.8159287,0.1840713,0,10,2) rare (6-20)
1154,0.6353735,0.36462653,1,105,4) very common (100+)
1155,0.29529434,0.70470566,0,17,2) rare (6-20)
1156,0.24452779,0.7554722,1,0,1) very rare (1-5)
1157,0.5288569,0.47114313,1,4,1) very rare (1-5)
1158,0.50719815,0.49280185,1,0,1) very rare (1-5)
1159,0.28128132,0.71871865,1,0,1) very rare (1-5)
1160,0.087359495,0.9126405,1,0,1) very rare (1-5)
1161,0.59845006,0.40154994,0,1290,4) very common (100+)
1162,0.31058952,0.68941045,0,11,2) rare (6-20)
1163,0.1375662,0.8624338,1,4,1) very rare (1-5)
1164,0.91685903,0.08314097,0,70,3) common (21-100)
1165,0.65981716,0.34018284,1,1290,4) very common (100+)
1166,0.15486008,0.8451399,1,275,4) very common (100+)
1167,0.7240493,0.27595067,1,78,3) common (21-100)
1168,0.7289736,0.27102637,0,142,4) very common (100+)
1169,0.7022625,0.29773748,1,1,1) very rare (1-5)
1170,0.7027091,0.29729092,1,1070,4) very common (100+)
1171,0.98563564,0.014364362,0,211,4) very common (100+)
1172,0.19300176,0.80699825,1,1,1) very rare (1-5)
1173,0.39990017,0.6000998,1,5,1) very rare (1-5)
1174,0.042488653,0.95751137,1,2,1) very rare (1-5)
1175,0.14532758,0.85467243,1,275,4) very common (100+)
1176,0.68329513,0.31670487,1,18,2) rare (6-20)
1177,0.06981697,0.93018305,1,3,1) very rare (1-5)
1178,0.23227876,0.76772124,1,24,3) common (21-100)
1179,0.11125373,0.88874626,1,0,1) very rare (1-5)
1180,0.5920897,0.4079103,1,142,4) very common (100+)
1181,0.2605841,0.7394159,1,86,3) common (21-100)
1182,0.20877953,0.7912205,1,0,1) very rare (1-5)
1183,0.018089993,0.98191,1,92,3) common (21-100)
1184,0.28846475,0.7115352,1,0,1) very rare (1-5)
1185,0.117386006,0.882614,1,1,1) very rare (1-5)
1186,0.63947886,0.36052114,1,160,4) very common (100+)
1187,0.48613575,0.5138643,1,69,3) common (21-100)
1188,0.0843722,0.9156278,1,1,1) very rare (1-5)
1189,0.18121225,0.81878775,1,0,1) very rare (1-5)
1190,0.7210638,0.2789362,0,1070,4) very common (100+)
1191,0.34800205,0.6519979,0,5,1) very rare (1-5)
1192,0.42751056,0.57248944,1,1,1) very rare (1-5)
1193,0.37067398,0.629326,0,372,4) very common (100+)
1194,0.6759018,0.32409823,0,2,1) very rare (1-5)
1195,0.22694205,0.77305794,0,1,1) very rare (1-5)
1196,0.21633261,0.7836674,0,86,3) common (21-100)
1197,0.9415734,0.05842662,0,700,4) very common (100+)
1198,0.1266157,0.8733843,1,4,1) very rare (1-5)
1199,0.9050824,0.094917595,0,372,4) very common (100+)
1200,0.5109739,0.48902613,0,2,1) very rare (1-5)
1201,0.062348578,0.9376514,1,0,1) very rare (1-5)
1202,0.40287495,0.59712505,0,1070,4) very common (100+)
1203,0.3561049,0.6438951,1,5,1) very rare (1-5)
1204,0.7008666,0.29913342,1,0,1) very rare (1-5)
1205,0.5979546,0.40204543,0,4,1) very rare (1-5)
1206,0.11406284,0.88593715,1,3,1) very rare (1-5)
1207,0.06254115,0.9374589,1,0,1) very rare (1-5)
1208,0.44959098,0.550409,1,0,1) very rare (1-5)
1209,0.7208063,0.2791937,1,268,4) very common (100+)
1210,0.16265245,0.83734757,1,1,1) very rare (1-5)
1211,0.37415367,0.6258463,0,1,1) very rare (1-5)
1212,0.43533552,0.5646645,0,421,4) very common (100+)
1213,0.23921622,0.7607838,1,1290,4) very common (100+)
1214,0.17890862,0.8210914,1,2,1) very rare (1-5)
1215,0.6030981,0.3969019,1,58,3) common (21-100)
1216,0.21321207,0.7867879,0,14,2) rare (6-20)
1217,0.21072645,0.78927356,1,36,3) common (21-100)
1218,0.19027986,0.80972016,1,0,1) very rare (1-5)
1219,0.67816335,0.32183665,1,5,1) very rare (1-5)
1220,0.5694032,0.43059683,1,15,2) rare (6-20)
1221,0.3368907,0.6631093,1,18,2) rare (6-20)
1222,0.8437101,0.15628988,1,1290,4) very common (100+)
1223,0.13312373,0.86687624,1,14,2) rare (6-20)
1224,0.46351007,0.53648996,1,66,3) common (21-100)
1225,0.035410255,0.9645897,1,88,3) common (21-100)
1226,0.11493813,0.88506186,0,19,2) rare (6-20)
1227,0.47262028,0.52737975,1,19,2) rare (6-20)
1228,0.27390224,0.72609776,1,3,1) very rare (1-5)
1229,0.030823296,0.9691767,1,7,2) rare (6-20)
1230,0.39163557,0.60836446,1,1070,4) very common (100+)
1231,0.87950075,0.12049925,0,700,4) very common (100+)
1232,0.8656823,0.1343177,0,261,4) very common (100+)
1233,0.92060184,0.079398155,0,96,3) common (21-100)
1234,0.49001828,0.50998175,0,223,4) very common (100+)
1235,0.21816772,0.7818323,0,9,2) rare (6-20)
1236,0.84308654,0.15691346,0,106,4) very common (100+)
1237,0.07558253,0.9244175,1,0,1) very rare (1-5)
1238,0.9503762,0.049623787,1,0,1) very rare (1-5)
1239,0.34240052,0.65759945,0,5,1) very rare (1-5)
1240,0.26419407,0.7358059,1,3,1) very rare (1-5)
1241,0.3663554,0.6336446,0,86,3) common (21-100)
1242,0.24607173,0.7539283,1,4,1) very rare (1-5)
1243,0.18076096,0.819239,1,5,1) very rare (1-5)
1244,0.44696853,0.55303144,1,76,3) common (21-100)
1245,0.23129795,0.76870203,1,0,1) very rare (1-5)
1246,0.12964866,0.8703513,0,17,2) rare (6-20)
1247,0.11737413,0.8826259,1,9,2) rare (6-20)
1248,0.18335241,0.8166476,1,0,1) very rare (1-5)
1249,0.95649385,0.043506145,1,0,1) very rare (1-5)
1250,0.78795695,0.21204305,1,0,1) very rare (1-5)
1251,0.0662851,0.93371487,1,23,3) common (21-100)
1252,0.63649136,0.36350864,0,9,2) rare (6-20)
1253,0.6383088,0.36169118,0,700,4) very common (100+)
1254,0.17944437,0.8205556,0,3,1) very rare (1-5)
1255,0.70421284,0.29578716,1,3,1) very rare (1-5)
1256,0.83389854,0.16610146,0,31,3) common (21-100)
1257,0.5111252,0.4888748,0,134,4) very common (100+)
1258,0.36958015,0.63041985,1,10,2) rare (6-20)
1259,0.17177656,0.82822347,1,15,2) rare (6-20)
1260,0.27202335,0.7279767,0,9,2) rare (6-20)
1261,0.40424088,0.59575915,0,0,1) very rare (1-5)
1262,0.8505388,0.14946121,0,261,4) very common (100+)
1263,0.4805462,0.51945376,0,43,3) common (21-100)
1264,0.63599455,0.36400545,1,37,3) common (21-100)
1265,0.042167842,0.95783216,1,4,1) very rare (1-5)
1266,0.06432161,0.93567836,0,0,1) very rare (1-5)
1267,0.09995573,0.90004426,0,1,1) very rare (1-5)
1268,0.17615277,0.82384723,1,1,1) very rare (1-5)
1269,0.2651199,0.7348801,0,1,1) very rare (1-5)
1270,0.94081503,0.05918497,0,700,4) very common (100+)
1271,0.79346615,0.20653385,0,700,4) very common (100+)
1272,0.6861768,0.31382322,1,3,1) very rare (1-5)
1273,0.35843635,0.64156365,1,12,2) rare (6-20)
1274,0.9336629,0.06633711,0,1000,4) very common (100+)
1275,0.8351755,0.16482449,1,3,1) very rare (1-5)
1276,0.173006,0.826994,1,3,1) very rare (1-5)
1277,0.9639555,0.03604448,0,78,3) common (21-100)
1278,0.72780186,0.27219814,0,24,3) common (21-100)
1279,0.7291035,0.2708965,0,11,2) rare (6-20)
1280,0.109247334,0.8907527,1,0,1) very rare (1-5)
1281,0.32005587,0.67994416,0,1290,4) very common (100+)
1282,0.30151588,0.6984841,0,7,2) rare (6-20)
1283,0.4559222,0.5440778,1,1290,4) very common (100+)
1284,0.67191243,0.32808757,0,4,1) very rare (1-5)
1285,0.5130358,0.48696423,1,1070,4) very common (100+)
1286,0.25401127,0.7459887,1,0,1) very rare (1-5)
1287,0.38788635,0.61211365,1,421,4) very common (100+)
1288,0.30627537,0.69372463,0,7,2) rare (6-20)
1289,0.8006333,0.19936669,0,20,2) rare (6-20)
1290,0.9354005,0.064599514,0,1290,4) very common (100+)
1291,0.77843696,0.22156304,0,1000,4) very common (100+)
1292,0.68540794,0.31459206,0,0,1) very rare (1-5)
1293,0.19884078,0.8011592,1,16,2) rare (6-20)
1294,0.9771284,0.022871614,0,94,3) common (21-100)
1295,0.26031855,0.7396815,0,14,2) rare (6-20)
1296,0.34424073,0.6557593,1,27,3) common (21-100)
1297,0.16790895,0.83209103,1,65,3) common (21-100)
1298,0.24403627,0.75596374,0,18,2) rare (6-20)
1299,0.70637554,0.29362446,1,0,1) very rare (1-5)
1300,0.09159041,0.9084096,1,17,2) rare (6-20)
1301,0.35539037,0.64460963,0,1070,4) very common (100+)
1302,0.21796396,0.78203607,0,21,3) common (21-100)
1303,0.95817536,0.04182464,1,268,4) very common (100+)
1304,0.11557185,0.88442814,1,0,1) very rare (1-5)
1305,0.04971258,0.9502874,1,4,1) very rare (1-5)
1306,0.3963164,0.6036836,1,0,1) very rare (1-5)
1307,0.12172066,0.8782793,0,7,2) rare (6-20)
1308,0.79637384,0.20362616,0,5,1) very rare (1-5)
1309,0.85698605,0.14301395,0,20,2) rare (6-20)
1310,0.5007939,0.49920613,1,14,2) rare (6-20)
1311,0.978867,0.021133006,1,70,3) common (21-100)
1312,0.42931014,0.57068986,1,42,3) common (21-100)
1313,0.66975325,0.33024675,1,1,1) very rare (1-5)
1314,0.035355065,0.9646449,1,18,2) rare (6-20)
1315,0.8116269,0.18837309,1,2,1) very rare (1-5)
1316,0.9242466,0.07575339,0,8,2) rare (6-20)
1317,0.6137422,0.38625783,0,223,4) very common (100+)
1318,0.33862725,0.6613728,1,1,1) very rare (1-5)
1319,0.44899142,0.5510086,1,0,1) very rare (1-5)
1320,0.6908071,0.3091929,1,1290,4) very common (100+)
1321,0.15708302,0.84291697,1,0,1) very rare (1-5)
1322,0.79285234,0.20714766,0,3,1) very rare (1-5)
1323,0.38678658,0.6132134,0,0,1) very rare (1-5)
1324,0.9088236,0.09117639,0,12,2) rare (6-20)
1325,0.5217605,0.47823948,1,261,4) very common (100+)
1326,0.24411868,0.7558813,1,160,4) very common (100+)
1327,0.21965238,0.7803476,1,9,2) rare (6-20)
1328,0.94845057,0.051549435,0,28,3) common (21-100)
1329,0.10668824,0.89331174,1,372,4) very common (100+)
1330,0.01932354,0.9806765,1,0,1) very rare (1-5)
1331,0.8004411,0.19955891,0,12,2) rare (6-20)
1332,0.26895183,0.73104817,0,1,1) very rare (1-5)
1333,0.27413967,0.72586036,1,0,1) very rare (1-5)
1334,0.13515271,0.8648473,0,100,3) common (21-100)
1335,0.8794173,0.1205827,1,5,1) very rare (1-5)
1336,0.49318916,0.50681084,0,76,3) common (21-100)
1337,0.41833198,0.581668,1,160,4) very common (100+)
1338,0.90193325,0.09806675,0,12,2) rare (6-20)
1339,0.057195924,0.9428041,1,0,1) very rare (1-5)
1340,0.062179003,0.937821,0,3,1) very rare (1-5)
1341,0.16998598,0.830014,1,4,1) very rare (1-5)
1342,0.094046436,0.9059536,1,75,3) common (21-100)
1343,0.05761,0.94239,1,0,1) very rare (1-5)
1344,0.6570091,0.34299088,1,3,1) very rare (1-5)
1345,0.98863274,0.011367261,0,1000,4) very common (100+)
1346,0.15520766,0.84479237,0,2,1) very rare (1-5)
1347,0.8915552,0.10844481,0,700,4) very common (100+)
1348,0.16722238,0.8327776,1,3,1) very rare (1-5)
1349,0.22713606,0.7728639,1,0,1) very rare (1-5)
1350,0.020581646,0.97941834,1,0,1) very rare (1-5)
1351,0.9199595,0.080040514,0,68,3) common (21-100)
1352,0.19875526,0.80124474,0,2,1) very rare (1-5)
1353,0.9932372,0.0067628026,1,4,1) very rare (1-5)
1354,0.24284735,0.7571527,1,62,3) common (21-100)
1355,0.074292384,0.92570764,1,0,1) very rare (1-5)
1356,0.9694969,0.030503094,0,211,4) very common (100+)
1357,0.35492224,0.64507776,1,13,2) rare (6-20)
1358,0.10076205,0.89923793,1,0,1) very rare (1-5)
1359,0.15254396,0.84745604,1,0,1) very rare (1-5)
1360,0.16690764,0.83309233,1,0,1) very rare (1-5)
1361,0.39713204,0.60286796,0,105,4) very common (100+)
1362,0.065568455,0.93443155,0,2,1) very rare (1-5)
1363,0.9774384,0.02256161,0,1000,4) very common (100+)
1364,0.24183941,0.7581606,0,1,1) very rare (1-5)
1365,0.8117348,0.1882652,1,8,2) rare (6-20)
1366,0.09471048,0.90528953,1,30,3) common (21-100)
1367,0.7746686,0.22533143,1,1,1) very rare (1-5)
1368,0.4221096,0.5778904,1,0,1) very rare (1-5)
1369,0.23179209,0.7682079,1,0,1) very rare (1-5)
1370,0.7832663,0.2167337,0,62,3) common (21-100)
1371,0.71545297,0.28454703,0,2,1) very rare (1-5)
1372,0.9319923,0.06800771,0,142,4) very common (100+)
1373,0.10605413,0.8939459,1,0,1) very rare (1-5)
1374,0.17801519,0.8219848,1,7,2) rare (6-20)
1375,0.7963079,0.20369208,1,0,1) very rare (1-5)
1376,0.09876515,0.90123487,1,2,1) very rare (1-5)
1377,0.2900966,0.70990336,1,6,2) rare (6-20)
1378,0.7688102,0.23118979,0,274,4) very common (100+)
1379,0.6264067,0.37359327,0,5,1) very rare (1-5)
1380,0.6408439,0.35915607,0,142,4) very common (100+)
1381,0.5902238,0.4097762,1,58,3) common (21-100)
1382,0.9298551,0.07014489,0,166,4) very common (100+)
1383,0.29141086,0.70858914,0,261,4) very common (100+)
1384,0.5018513,0.49814868,0,107,4) very common (100+)
1385,0.4891858,0.5108142,1,0,1) very rare (1-5)
1386,0.58698404,0.41301596,0,3,1) very rare (1-5)
1387,0.89905727,0.10094273,1,1070,4) very common (100+)
1388,0.38710865,0.6128913,1,32,3) common (21-100)
1389,0.2122321,0.7877679,0,2,1) very rare (1-5)
1390,0.11937406,0.88062596,1,0,1) very rare (1-5)
1391,0.36303172,0.63696826,1,1,1) very rare (1-5)
1392,0.47126663,0.5287334,0,47,3) common (21-100)
1393,0.17379133,0.82620865,1,0,1) very rare (1-5)
1394,0.5627472,0.43725282,0,421,4) very common (100+)
1395,0.9910445,0.008955479,0,700,4) very common (100+)
1396,0.052388523,0.94761145,1,3,1) very rare (1-5)
1397,0.1196444,0.8803556,0,0,1) very rare (1-5)
1398,0.15046708,0.8495329,0,421,4) very common (100+)
1399,0.07162675,0.9283732,1,92,3) common (21-100)
1400,0.2957802,0.7042198,0,1,1) very rare (1-5)
1401,0.19058844,0.8094115,1,0,1) very rare (1-5)
1402,0.28822112,0.7117789,1,3,1) very rare (1-5)
1403,0.08942944,0.91057056,1,0,1) very rare (1-5)
1404,0.58657384,0.41342616,0,1000,4) very common (100+)
1405,0.04297279,0.9570272,1,0,1) very rare (1-5)
1406,0.3974532,0.6025468,0,237,4) very common (100+)
1407,0.142695,0.857305,1,6,2) rare (6-20)
1408,0.71459365,0.28540635,1,9,2) rare (6-20)
1409,0.16924794,0.8307521,1,0,1) very rare (1-5)
1410,0.29735002,0.70264995,0,1290,4) very common (100+)
1411,0.5138183,0.48618168,0,13,2) rare (6-20)
1412,0.109576516,0.8904235,1,421,4) very common (100+)
1413,0.042459495,0.9575405,0,105,4) very common (100+)
1414,0.2971072,0.7028928,1,31,3) common (21-100)
1415,0.28402728,0.7159727,0,237,4) very common (100+)
1416,0.90629023,0.09370977,1,89,3) common (21-100)
1417,0.06651511,0.9334849,1,0,1) very rare (1-5)
1418,0.7618977,0.23810232,1,2,1) very rare (1-5)
1419,0.47447807,0.52552193,1,0,1) very rare (1-5)
1420,0.25428316,0.7457168,0,1,1) very rare (1-5)
1421,0.45231345,0.5476866,0,35,3) common (21-100)
1422,0.7386387,0.2613613,0,1070,4) very common (100+)
1423,0.34799632,0.65200365,0,3,1) very rare (1-5)
1424,0.7242039,0.27579612,1,1290,4) very common (100+)
1425,0.31817406,0.68182594,1,3,1) very rare (1-5)
1426,0.89810383,0.10189617,0,89,3) common (21-100)
1427,0.053347252,0.94665277,1,0,1) very rare (1-5)
1428,0.9200189,0.07998109,0,237,4) very common (100+)
1429,0.96483994,0.035160065,0,211,4) very common (100+)
1430,0.49876767,0.5012323,0,1290,4) very common (100+)
1431,0.9834188,0.016581178,0,211,4) very common (100+)
1432,0.090118214,0.9098818,1,0,1) very rare (1-5)
1433,0.8965298,0.103470206,0,39,3) common (21-100)
1434,0.9847158,0.015284181,0,700,4) very common (100+)
1435,0.5853166,0.4146834,0,3,1) very rare (1-5)
1436,0.1353537,0.8646463,1,96,3) common (21-100)
1437,0.5168878,0.48311222,1,3,1) very rare (1-5)
1438,0.71388876,0.28611124,0,421,4) very common (100+)
1439,0.94349474,0.056505263,0,1000,4) very common (100+)
1440,0.58180165,0.41819835,0,118,4) very common (100+)
1441,0.7443452,0.2556548,0,28,3) common (21-100)
1442,0.24783479,0.7521652,1,79,3) common (21-100)
1443,0.34751764,0.6524824,0,29,3) common (21-100)
1444,0.24288796,0.757112,1,96,3) common (21-100)
1445,0.28965238,0.71034765,1,0,1) very rare (1-5)
1446,0.40180147,0.59819853,1,8,2) rare (6-20)
1447,0.019648416,0.98035157,1,8,2) rare (6-20)
1448,0.8271847,0.17281532,0,6,2) rare (6-20)
1449,0.17127992,0.8287201,0,5,1) very rare (1-5)
1450,0.17909132,0.82090867,1,3,1) very rare (1-5)
1451,0.42882884,0.57117116,1,372,4) very common (100+)
1452,0.28392297,0.716077,0,3,1) very rare (1-5)
1453,0.104422554,0.89557743,0,4,1) very rare (1-5)
1454,0.27705008,0.7229499,0,4,1) very rare (1-5)
1455,0.76694274,0.23305726,0,2,1) very rare (1-5)
1456,0.57189465,0.42810535,0,66,3) common (21-100)
1457,0.35347947,0.6465205,0,9,2) rare (6-20)
1458,0.20100851,0.7989915,1,82,3) common (21-100)
1459,0.98717016,0.01282984,0,1000,4) very common (100+)
1460,0.85699016,0.14300984,0,105,4) very common (100+)
1461,0.3997107,0.6002893,1,9,2) rare (6-20)
1462,0.9595226,0.040477395,1,142,4) very common (100+)
1463,0.387423,0.61257696,0,3,1) very rare (1-5)
1464,0.43385285,0.56614715,1,0,1) very rare (1-5)
1465,0.20788121,0.7921188,1,6,2) rare (6-20)
1466,0.47364885,0.52635115,1,0,1) very rare (1-5)
1467,0.23950656,0.76049346,1,1290,4) very common (100+)
1468,0.2880562,0.7119438,0,35,3) common (21-100)
1469,0.025776742,0.97422326,1,4,1) very rare (1-5)
1470,0.6001843,0.39981568,0,74,3) common (21-100)
1471,0.605687,0.39431298,0,96,3) common (21-100)
1472,0.20843132,0.7915687,1,2,1) very rare (1-5)
1473,0.16147655,0.83852345,1,1,1) very rare (1-5)
1474,0.7842147,0.21578532,0,700,4) very common (100+)
1475,0.4171808,0.5828192,1,1,1) very rare (1-5)
1476,0.02955627,0.9704437,1,0,1) very rare (1-5)
1477,0.09450734,0.90549266,1,7,2) rare (6-20)
1478,0.2362899,0.7637101,1,15,2) rare (6-20)
1479,0.29761836,0.7023816,0,3,1) very rare (1-5)
1480,0.7760637,0.22393632,0,700,4) very common (100+)
1481,0.5449122,0.45508778,0,268,4) very common (100+)
1482,0.13152258,0.8684774,0,3,1) very rare (1-5)
1483,0.15572475,0.84427524,0,0,1) very rare (1-5)
1484,0.16924536,0.83075464,1,5,1) very rare (1-5)
1485,0.04434828,0.9556517,0,5,1) very rare (1-5)
1486,0.093145244,0.90685475,0,3,1) very rare (1-5)
1487,0.37372273,0.62627727,1,3,1) very rare (1-5)
1488,0.534988,0.465012,1,0,1) very rare (1-5)
1489,0.27332935,0.7266706,0,372,4) very common (100+)
1490,0.48199427,0.5180057,0,223,4) very common (100+)
1491,0.4459973,0.5540027,1,8,2) rare (6-20)
