mol_idx,top_score,uq,error,frequency,tier
1119,0.6523769,0.3476231,1,160,4) very common (100+)
1120,0.86131907,0.13868093,1,0,1) very rare (1-5)
1121,0.06502056,0.93497944,1,4,1) very rare (1-5)
1122,0.5981746,0.40182543,0,37,3) common (21-100)
1123,0.78869224,0.21130776,0,4,1) very rare (1-5)
1124,0.08815319,0.9118468,1,0,1) very rare (1-5)
1125,0.10294451,0.8970555,1,55,3) common (21-100)
1126,0.6339625,0.3660375,1,1070,4) very common (100+)
1127,0.983806,0.016193986,0,421,4) very common (100+)
1128,0.56828296,0.43171704,1,700,4) very common (100+)
1129,0.4732436,0.5267564,0,237,4) very common (100+)
1130,0.6484766,0.3515234,1,142,4) very common (100+)
1131,0.4485121,0.5514879,1,76,3) common (21-100)
1132,0.96392816,0.036071837,0,89,3) common (21-100)
1133,0.046976004,0.95302397,1,1,1) very rare (1-5)
1134,0.09747128,0.9025287,0,1,1) very rare (1-5)
1135,0.31491944,0.6850805,0,42,3) common (21-100)
1136,0.33408996,0.66591,1,1,1) very rare (1-5)
1137,0.6680775,0.33192247,0,25,3) common (21-100)
1138,0.9886502,0.011349797,0,10,2) rare (6-20)
1139,0.95719653,0.042803466,1,105,4) very common (100+)
1140,0.5483276,0.45167238,0,17,2) rare (6-20)
1141,0.3865057,0.6134943,1,0,1) very rare (1-5)
1142,0.41242394,0.58757603,1,4,1) very rare (1-5)
1143,0.685695,0.314305,1,0,1) very rare (1-5)
1144,0.0569435,0.9430565,1,0,1) very rare (1-5)
1145,0.0344142,0.9655858,1,0,1) very rare (1-5)
1146,0.33729488,0.6627051,0,1290,4) very common (100+)
1147,0.39594582,0.6040542,0,11,2) rare (6-20)
1148,0.117253356,0.88274664,1,4,1) very rare (1-5)
1149,0.9841299,0.015870094,0,70,3) common (21-100)
1150,0.49070483,0.50929517,0,1290,4) very common (100+)
1151,0.2874259,0.7125741,1,275,4) very common (100+)
1152,0.5473683,0.4526317,1,78,3) common (21-100)
1153,0.83224344,0.16775656,0,142,4) very common (100+)
1154,0.41585252,0.58414745,1,1,1) very rare (1-5)
1155,0.86941355,0.13058645,1,1070,4) very common (100+)
1156,0.9899985,0.010001481,0,211,4) very common (100+)
1157,0.10048937,0.8995106,0,1,1) very rare (1-5)
1158,0.20748505,0.7925149,1,5,1) very rare (1-5)
1159,0.030532794,0.9694672,1,2,1) very rare (1-5)
1160,0.28430617,0.71569383,1,275,4) very common (100+)
1161,0.9269259,0.0730741,1,18,2) rare (6-20)
1162,0.25282332,0.74717665,1,3,1) very rare (1-5)
1163,0.19416021,0.8058398,1,24,3) common (21-100)
1164,0.10547031,0.8945297,1,0,1) very rare (1-5)
1165,0.6478347,0.35216528,0,142,4) very common (100+)
1166,0.48285815,0.5171418,1,86,3) common (21-100)
1167,0.47959635,0.5204036,1,0,1) very rare (1-5)
1168,0.029726146,0.97027385,1,92,3) common (21-100)
1169,0.17294832,0.8270517,1,0,1) very rare (1-5)
1170,0.07946081,0.9205392,1,1,1) very rare (1-5)
1171,0.41978016,0.58021986,1,160,4) very common (100+)
1172,0.8783112,0.12168878,1,69,3) common (21-100)
1173,0.19001906,0.8099809,1,1,1) very rare (1-5)
1174,0.17509322,0.82490677,1,0,1) very rare (1-5)
1175,0.63047606,0.36952394,0,1070,4) very common (100+)
1176,0.52754545,0.47245455,1,1,1) very rare (1-5)
1177,0.44886664,0.5511334,0,372,4) very common (100+)
1178,0.079433516,0.9205665,1,1,1) very rare (1-5)
1179,0.19565913,0.80434084,1,86,3) common (21-100)
1180,0.96570957,0.034290433,0,700,4) very common (100+)
1181,0.29667407,0.7033259,1,4,1) very rare (1-5)
1182,0.76122427,0.23877573,0,372,4) very common (100+)
1183,0.6762238,0.3237762,0,2,1) very rare (1-5)
1184,0.207731,0.792269,1,0,1) very rare (1-5)
1185,0.8584063,0.1415937,0,1070,4) very common (100+)
1186,0.32716656,0.67283344,1,5,1) very rare (1-5)
1187,0.749332,0.250668,1,0,1) very rare (1-5)
1188,0.64883566,0.35116434,0,4,1) very rare (1-5)
1189,0.3970229,0.6029771,1,3,1) very rare (1-5)
1190,0.13921922,0.8607808,1,0,1) very rare (1-5)
1191,0.44550353,0.55449647,1,17,2) rare (6-20)
1192,0.095685035,0.904315,1,0,1) very rare (1-5)
1193,0.5662517,0.4337483,1,268,4) very common (100+)
1194,0.13306786,0.86693215,1,1,1) very rare (1-5)
1195,0.34479395,0.6552061,0,421,4) very common (100+)
1196,0.61479485,0.38520515,0,1290,4) very common (100+)
1197,0.17332324,0.8266767,1,2,1) very rare (1-5)
1198,0.8442407,0.15575927,1,58,3) common (21-100)
1199,0.07817243,0.92182755,0,14,2) rare (6-20)
1200,0.16665544,0.8333446,1,36,3) common (21-100)
1201,0.17869115,0.82130885,1,0,1) very rare (1-5)
1202,0.85381514,0.14618486,1,5,1) very rare (1-5)
1203,0.69108444,0.30891556,1,15,2) rare (6-20)
1204,0.6120316,0.38796842,1,18,2) rare (6-20)
1205,0.80514336,0.19485664,1,1290,4) very common (100+)
1206,0.3158795,0.68412054,1,14,2) rare (6-20)
1207,0.36649618,0.6335038,1,66,3) common (21-100)
1208,0.09280991,0.9071901,1,88,3) common (21-100)
1209,0.37284252,0.62715745,0,19,2) rare (6-20)
1210,0.5180178,0.48198217,1,19,2) rare (6-20)
1211,0.43578023,0.5642198,1,3,1) very rare (1-5)
1212,0.069053054,0.93094695,1,7,2) rare (6-20)
1213,0.5596242,0.4403758,1,1070,4) very common (100+)
1214,0.7213809,0.2786191,0,700,4) very common (100+)
1215,0.7755531,0.2244469,0,261,4) very common (100+)
1216,0.7944817,0.2055183,0,96,3) common (21-100)
1217,0.47603458,0.5239654,0,223,4) very common (100+)
1218,0.24026409,0.75973594,0,9,2) rare (6-20)
1219,0.8919115,0.10808849,0,106,4) very common (100+)
1220,0.04574372,0.9542563,1,0,1) very rare (1-5)
1221,0.93125176,0.068748236,1,0,1) very rare (1-5)
1222,0.6065185,0.3934815,0,5,1) very rare (1-5)
1223,0.40208074,0.5979192,1,3,1) very rare (1-5)
1224,0.69284886,0.30715114,1,86,3) common (21-100)
1225,0.4307358,0.5692642,1,4,1) very rare (1-5)
1226,0.13109551,0.8689045,1,5,1) very rare (1-5)
1227,0.5093168,0.4906832,1,76,3) common (21-100)
1228,0.71736467,0.28263533,0,0,1) very rare (1-5)
1229,0.16664882,0.8333512,0,17,2) rare (6-20)
1230,0.28308526,0.7169148,1,9,2) rare (6-20)
1231,0.34812564,0.65187436,1,0,1) very rare (1-5)
1232,0.93072873,0.06927127,1,0,1) very rare (1-5)
1233,0.8829015,0.11709851,1,0,1) very rare (1-5)
1234,0.20086007,0.7991399,1,23,3) common (21-100)
1235,0.5512988,0.4487012,1,9,2) rare (6-20)
1236,0.87996125,0.12003875,0,700,4) very common (100+)
1237,0.22384214,0.77615786,0,3,1) very rare (1-5)
1238,0.8107264,0.1892736,1,3,1) very rare (1-5)
1239,0.41684553,0.58315444,0,31,3) common (21-100)
1240,0.40125695,0.5987431,0,134,4) very common (100+)
1241,0.56416136,0.43583864,0,10,2) rare (6-20)
1242,0.11073374,0.88926625,1,15,2) rare (6-20)
1243,0.69985706,0.30014294,0,9,2) rare (6-20)
1244,0.39595386,0.6040461,0,0,1) very rare (1-5)
1245,0.87357426,0.12642574,0,261,4) very common (100+)
1246,0.6901061,0.3098939,0,43,3) common (21-100)
1247,0.659984,0.340016,1,37,3) common (21-100)
1248,0.020240568,0.97975945,1,4,1) very rare (1-5)
1249,0.070099436,0.9299006,1,0,1) very rare (1-5)
1250,0.2587958,0.7412042,0,1,1) very rare (1-5)
1251,0.19539288,0.80460715,1,1,1) very rare (1-5)
1252,0.46795833,0.53204167,0,1,1) very rare (1-5)
1253,0.9735076,0.026492417,0,700,4) very common (100+)
1254,0.887085,0.11291498,0,700,4) very common (100+)
1255,0.86179256,0.13820744,1,3,1) very rare (1-5)
1256,0.27195668,0.7280433,1,12,2) rare (6-20)
1257,0.04028024,0.9597198,1,3,1) very rare (1-5)
1258,0.9575702,0.042429805,0,1000,4) very common (100+)
1259,0.42042735,0.5795727,1,0,1) very rare (1-5)
1260,0.8013905,0.19860947,1,3,1) very rare (1-5)
1261,0.104593985,0.895406,0,3,1) very rare (1-5)
1262,0.9409475,0.059052527,0,78,3) common (21-100)
1263,0.67164594,0.32835406,0,24,3) common (21-100)
1264,0.71611375,0.28388625,0,11,2) rare (6-20)
1265,0.16107513,0.8389249,1,0,1) very rare (1-5)
1266,0.53964704,0.46035296,0,1290,4) very common (100+)
1267,0.3949576,0.6050424,0,7,2) rare (6-20)
1268,0.6176703,0.3823297,0,1290,4) very common (100+)
1269,0.81983745,0.18016255,0,4,1) very rare (1-5)
1270,0.7761326,0.22386742,1,1070,4) very common (100+)
1271,0.40186647,0.59813356,1,0,1) very rare (1-5)
1272,0.3456347,0.6543653,1,421,4) very common (100+)
1273,0.33536825,0.6646317,1,7,2) rare (6-20)
1274,0.96507293,0.03492707,0,20,2) rare (6-20)
1275,0.9504962,0.049503803,0,1290,4) very common (100+)
1276,0.60156775,0.39843225,0,1000,4) very common (100+)
1277,0.74263465,0.25736535,0,0,1) very rare (1-5)
1278,0.38209727,0.61790276,1,16,2) rare (6-20)
1279,0.9939809,0.0060191154,0,94,3) common (21-100)
1280,0.039562643,0.96043736,1,14,2) rare (6-20)
1281,0.30311295,0.696887,1,27,3) common (21-100)
1282,0.2629525,0.7370475,1,65,3) common (21-100)
1283,0.4855703,0.5144297,0,18,2) rare (6-20)
1284,0.7283738,0.27162617,1,0,1) very rare (1-5)
1285,0.21272269,0.78727734,1,17,2) rare (6-20)
1286,0.18985383,0.81014615,0,1070,4) very common (100+)
1287,0.29193035,0.7080697,0,21,3) common (21-100)
1288,0.9608289,0.0391711,1,268,4) very common (100+)
1289,0.13375482,0.86624515,1,0,1) very rare (1-5)
1290,0.06754757,0.93245244,1,4,1) very rare (1-5)
1291,0.31030887,0.6896911,1,0,1) very rare (1-5)
1292,0.2808026,0.7191974,0,7,2) rare (6-20)
1293,0.8326588,0.16734117,0,5,1) very rare (1-5)
1294,0.8689574,0.1310426,0,20,2) rare (6-20)
1295,0.42472145,0.5752785,1,14,2) rare (6-20)
1296,0.969116,0.030884027,1,70,3) common (21-100)
1297,0.60992724,0.39007276,0,42,3) common (21-100)
1298,0.6800029,0.31999707,1,1,1) very rare (1-5)
1299,0.045617156,0.95438284,1,18,2) rare (6-20)
1300,0.61464787,0.38535213,1,2,1) very rare (1-5)
1301,0.8895,0.11049998,0,8,2) rare (6-20)
1302,0.740488,0.259512,0,223,4) very common (100+)
1303,0.3276524,0.6723476,1,1,1) very rare (1-5)
1304,0.12306323,0.8769368,1,0,1) very rare (1-5)
1305,0.6365605,0.3634395,1,1290,4) very common (100+)
1306,0.3121575,0.6878425,1,0,1) very rare (1-5)
1307,0.5828343,0.4171657,0,3,1) very rare (1-5)
1308,0.59915334,0.40084666,0,0,1) very rare (1-5)
1309,0.981169,0.018831015,0,12,2) rare (6-20)
1310,0.9511726,0.04882741,0,261,4) very common (100+)
1311,0.42272994,0.57727003,0,160,4) very common (100+)
1312,0.24625929,0.7537407,0,9,2) rare (6-20)
1313,0.95800173,0.041998267,0,28,3) common (21-100)
1314,0.13237394,0.8676261,0,372,4) very common (100+)
1315,0.03832021,0.9616798,1,0,1) very rare (1-5)
1316,0.61879975,0.38120025,0,12,2) rare (6-20)
1317,0.25071245,0.74928755,0,1,1) very rare (1-5)
1318,0.6664228,0.33357722,1,0,1) very rare (1-5)
1319,0.2636621,0.7363379,0,100,3) common (21-100)
1320,0.9103465,0.08965349,1,5,1) very rare (1-5)
1321,0.42119896,0.57880104,1,76,3) common (21-100)
1322,0.38545904,0.61454093,1,160,4) very common (100+)
1323,0.8826846,0.11731541,0,12,2) rare (6-20)
1324,0.08145089,0.9185491,1,0,1) very rare (1-5)
1325,0.094391406,0.9056086,1,3,1) very rare (1-5)
1326,0.46875447,0.5312455,1,4,1) very rare (1-5)
1327,0.23448269,0.7655173,1,75,3) common (21-100)
1328,0.02217354,0.9778265,1,0,1) very rare (1-5)
1329,0.21076612,0.78923386,1,3,1) very rare (1-5)
1330,0.9691102,0.03088981,0,1000,4) very common (100+)
1331,0.39665368,0.60334635,0,2,1) very rare (1-5)
1332,0.9436668,0.056333184,0,700,4) very common (100+)
1333,0.15880798,0.841192,1,3,1) very rare (1-5)
1334,0.40678665,0.5932133,1,0,1) very rare (1-5)
1335,0.040964033,0.959036,1,17,2) rare (6-20)
1336,0.027584326,0.9724157,1,0,1) very rare (1-5)
1337,0.89367163,0.10632837,0,68,3) common (21-100)
1338,0.6013282,0.3986718,0,2,1) very rare (1-5)
1339,0.9814968,0.01850319,1,4,1) very rare (1-5)
1340,0.29439324,0.70560676,1,62,3) common (21-100)
1341,0.06164794,0.93835205,1,0,1) very rare (1-5)
1342,0.10555751,0.8944425,1,6,2) rare (6-20)
1343,0.9960334,0.0039666295,0,211,4) very common (100+)
1344,0.45616812,0.5438319,1,13,2) rare (6-20)
1345,0.16813971,0.8318603,1,0,1) very rare (1-5)
1346,0.07708229,0.9229177,1,0,1) very rare (1-5)
1347,0.23499271,0.76500726,1,0,1) very rare (1-5)
1348,0.8129017,0.18709832,0,105,4) very common (100+)
1349,0.2832817,0.7167183,0,2,1) very rare (1-5)
1350,0.99733764,0.0026623607,0,1000,4) very common (100+)
1351,0.13104801,0.868952,1,1,1) very rare (1-5)
1352,0.965901,0.034098983,1,8,2) rare (6-20)
1353,0.092677474,0.9073225,1,30,3) common (21-100)
1354,0.58308333,0.41691667,1,1,1) very rare (1-5)
1355,0.27063593,0.72936404,1,0,1) very rare (1-5)
1356,0.16451296,0.835487,1,0,1) very rare (1-5)
1357,0.8027405,0.19725949,0,62,3) common (21-100)
1358,0.42544466,0.57455534,1,2,1) very rare (1-5)
1359,0.90319645,0.096803546,0,142,4) very common (100+)
1360,0.16449961,0.83550036,1,0,1) very rare (1-5)
1361,0.30694646,0.69305354,1,7,2) rare (6-20)
1362,0.07201177,0.92798823,0,2,1) very rare (1-5)
1363,0.2830583,0.7169417,1,6,2) rare (6-20)
1364,0.5095636,0.49043638,1,274,4) very common (100+)
1365,0.6407148,0.35928518,0,5,1) very rare (1-5)
1366,0.5218195,0.47818053,1,142,4) very common (100+)
1367,0.39961645,0.6003835,1,58,3) common (21-100)
1368,0.9583131,0.041686893,0,166,4) very common (100+)
1369,0.74428666,0.25571334,0,261,4) very common (100+)
1370,0.1810736,0.8189264,0,107,4) very common (100+)
1371,0.572126,0.42787403,1,0,1) very rare (1-5)
1372,0.7387003,0.26129973,0,3,1) very rare (1-5)
1373,0.977187,0.022813022,1,1070,4) very common (100+)
1374,0.24318324,0.75681674,0,32,3) common (21-100)
1375,0.22982432,0.7701757,0,2,1) very rare (1-5)
1376,0.82130265,0.17869735,1,0,1) very rare (1-5)
1377,0.38729864,0.61270136,1,1,1) very rare (1-5)
1378,0.8410127,0.15898728,0,47,3) common (21-100)
1379,0.23367164,0.76632833,1,0,1) very rare (1-5)
1380,0.8020267,0.19797331,0,421,4) very common (100+)
1381,0.986909,0.013091028,0,700,4) very common (100+)
1382,0.061507843,0.9384922,1,3,1) very rare (1-5)
1383,0.17562293,0.82437706,0,0,1) very rare (1-5)
1384,0.3551506,0.6448494,1,421,4) very common (100+)
1385,0.29175824,0.70824176,1,92,3) common (21-100)
1386,0.4027821,0.5972179,0,1,1) very rare (1-5)
1387,0.14929953,0.8507005,1,0,1) very rare (1-5)
1388,0.19047944,0.80952054,1,3,1) very rare (1-5)
1389,0.20504043,0.79495955,1,0,1) very rare (1-5)
1390,0.77476215,0.22523785,0,1000,4) very common (100+)
1391,0.20536429,0.7946357,1,0,1) very rare (1-5)
1392,0.6283278,0.3716722,0,237,4) very common (100+)
1393,0.12542878,0.8745712,1,6,2) rare (6-20)
1394,0.4666589,0.5333411,0,9,2) rare (6-20)
1395,0.35981992,0.6401801,1,0,1) very rare (1-5)
1396,0.39481595,0.6051841,1,1290,4) very common (100+)
1397,0.36828253,0.63171744,0,13,2) rare (6-20)
1398,0.24640144,0.7535986,1,421,4) very common (100+)
1399,0.110948496,0.8890515,1,105,4) very common (100+)
1400,0.42435333,0.57564664,1,31,3) common (21-100)
1401,0.5945503,0.4054497,0,237,4) very common (100+)
1402,0.8664766,0.1335234,1,89,3) common (21-100)
1403,0.3185993,0.68140066,1,0,1) very rare (1-5)
1404,0.8507105,0.14928949,1,2,1) very rare (1-5)
1405,0.15411073,0.8458893,1,0,1) very rare (1-5)
1406,0.73991585,0.26008415,0,1,1) very rare (1-5)
1407,0.47278637,0.52721363,0,35,3) common (21-100)
1408,0.7734076,0.22659242,0,1070,4) very common (100+)
1409,0.266052,0.733948,1,3,1) very rare (1-5)
1410,0.4354816,0.5645184,1,1290,4) very common (100+)
1411,0.49126056,0.5087395,1,3,1) very rare (1-5)
1412,0.7813207,0.21867931,0,89,3) common (21-100)
1413,0.036627505,0.96337247,1,0,1) very rare (1-5)
1414,0.91789746,0.08210254,0,237,4) very common (100+)
1415,0.9873723,0.012627721,0,211,4) very common (100+)
1416,0.67064166,0.32935834,0,1290,4) very common (100+)
1417,0.9729201,0.02707988,0,211,4) very common (100+)
1418,0.2218963,0.7781037,0,0,1) very rare (1-5)
1419,0.62026495,0.37973505,0,39,3) common (21-100)
1420,0.98931646,0.0106835365,0,700,4) very common (100+)
1421,0.44728178,0.5527182,0,3,1) very rare (1-5)
1422,0.15225431,0.84774566,1,96,3) common (21-100)
1423,0.58082646,0.41917354,1,3,1) very rare (1-5)
1424,0.8811426,0.118857384,0,421,4) very common (100+)
1425,0.91070753,0.08929247,0,1000,4) very common (100+)
1426,0.37085333,0.6291467,0,118,4) very common (100+)
1427,0.76036483,0.23963517,0,28,3) common (21-100)
1428,0.2728029,0.7271971,1,79,3) common (21-100)
1429,0.45766798,0.54233205,0,29,3) common (21-100)
1430,0.5774562,0.42254382,1,96,3) common (21-100)
1431,0.44849485,0.55150515,1,0,1) very rare (1-5)
1432,0.40313062,0.59686935,1,8,2) rare (6-20)
1433,0.06997623,0.9300238,0,8,2) rare (6-20)
1434,0.9356802,0.06431979,0,6,2) rare (6-20)
1435,0.51635504,0.48364496,0,5,1) very rare (1-5)
1436,0.3832874,0.61671257,1,3,1) very rare (1-5)
1437,0.36730963,0.63269037,1,372,4) very common (100+)
1438,0.30987805,0.69012195,0,3,1) very rare (1-5)
1439,0.12946896,0.870531,1,4,1) very rare (1-5)
1440,0.55147994,0.44852006,0,4,1) very rare (1-5)
1441,0.78046525,0.21953475,0,2,1) very rare (1-5)
1442,0.5620829,0.4379171,0,66,3) common (21-100)
1443,0.2979141,0.7020859,0,9,2) rare (6-20)
1444,0.19655535,0.8034446,1,82,3) common (21-100)
1445,0.9712322,0.028767824,0,1000,4) very common (100+)
1446,0.876056,0.123943985,0,105,4) very common (100+)
1447,0.41700882,0.5829912,0,9,2) rare (6-20)
1448,0.9576678,0.042332172,1,142,4) very common (100+)
1449,0.7325486,0.2674514,1,0,1) very rare (1-5)
1450,0.030697582,0.9693024,1,6,2) rare (6-20)
1451,0.42470983,0.5752902,1,0,1) very rare (1-5)
1452,0.44872525,0.5512748,1,1290,4) very common (100+)
1453,0.22304532,0.77695465,0,35,3) common (21-100)
1454,0.013510175,0.98648983,1,4,1) very rare (1-5)
1455,0.8872258,0.11277419,0,74,3) common (21-100)
1456,0.3781953,0.6218047,1,96,3) common (21-100)
1457,0.13265732,0.8673427,1,2,1) very rare (1-5)
1458,0.20004351,0.7999565,1,1,1) very rare (1-5)
1459,0.6187331,0.3812669,0,700,4) very common (100+)
1460,0.37142143,0.62857854,1,1,1) very rare (1-5)
1461,0.059609246,0.94039077,1,0,1) very rare (1-5)
1462,0.09332323,0.90667677,1,7,2) rare (6-20)
1463,0.34779832,0.65220165,1,15,2) rare (6-20)
1464,0.637911,0.36208898,0,3,1) very rare (1-5)
1465,0.91167885,0.08832115,0,700,4) very common (100+)
1466,0.4272234,0.57277656,0,268,4) very common (100+)
1467,0.95932126,0.04067874,0,85,3) common (21-100)
1468,0.14001952,0.85998046,0,3,1) very rare (1-5)
1469,0.08108789,0.9189121,1,0,1) very rare (1-5)
1470,0.1954369,0.8045631,1,5,1) very rare (1-5)
1471,0.04202821,0.9579718,0,5,1) very rare (1-5)
1472,0.12221302,0.877787,1,3,1) very rare (1-5)
1473,0.58670986,0.41329014,1,3,1) very rare (1-5)
1474,0.76578116,0.23421884,1,0,1) very rare (1-5)
1475,0.29567632,0.70432365,0,372,4) very common (100+)
1476,0.16681252,0.83318746,0,223,4) very common (100+)
1477,0.38645786,0.61354214,1,8,2) rare (6-20)
1478,0.9007373,0.099262714,0,1000,4) very common (100+)
1479,0.6932393,0.30676073,1,15,2) rare (6-20)
1480,0.9739855,0.026014507,0,275,4) very common (100+)
1481,0.23011196,0.76988804,1,0,1) very rare (1-5)
1482,0.90563285,0.09436715,0,14,2) rare (6-20)
1483,0.28680032,0.7131997,0,14,2) rare (6-20)
1484,0.5768195,0.42318052,1,142,4) very common (100+)
1485,0.6034484,0.3965516,0,1000,4) very common (100+)
1486,0.07773365,0.92226636,0,0,1) very rare (1-5)
1487,0.56616217,0.43383783,0,65,3) common (21-100)
1488,0.25565106,0.74434894,1,0,1) very rare (1-5)
1489,0.46539438,0.5346056,0,9,2) rare (6-20)
1490,0.85614383,0.14385617,0,159,4) very common (100+)
1491,0.15906434,0.84093565,1,0,1) very rare (1-5)
1492,0.87277365,0.12722635,1,1290,4) very common (100+)
1493,0.13836782,0.86163217,1,0,1) very rare (1-5)
1494,0.50251,0.49749,1,8,2) rare (6-20)
1495,0.8217476,0.1782524,0,18,2) rare (6-20)
1496,0.43354475,0.56645525,1,2,1) very rare (1-5)
1497,0.75887024,0.24112976,1,4,1) very rare (1-5)
1498,0.5320721,0.46792787,1,118,4) very common (100+)
1499,0.6643973,0.3356027,1,92,3) common (21-100)
1500,0.54417115,0.45582885,1,62,3) common (21-100)
1501,0.45998433,0.5400157,0,1,1) very rare (1-5)
1502,0.054396152,0.94560385,1,3,1) very rare (1-5)
1503,0.22893363,0.77106637,1,1290,4) very common (100+)
1504,0.629506,0.370494,0,19,2) rare (6-20)
1505,0.8697795,0.13022047,0,1290,4) very common (100+)
1506,0.08233199,0.917668,1,0,1) very rare (1-5)
1507,0.6622818,0.3377182,1,1070,4) very common (100+)
1508,0.29114577,0.7088542,1,4,1) very rare (1-5)
1509,0.7759574,0.2240426,0,106,4) very common (100+)
1510,0.7324121,0.2675879,0,19,2) rare (6-20)
1511,0.6544267,0.3455733,1,142,4) very common (100+)
1512,0.22223593,0.7777641,0,39,3) common (21-100)
1513,0.7147773,0.2852227,0,32,3) common (21-100)
1514,0.26786518,0.7321348,0,2,1) very rare (1-5)
1515,0.15548523,0.8445148,1,0,1) very rare (1-5)
1516,0.2659795,0.7340205,1,123,4) very common (100+)
1517,0.59073424,0.40926576,1,90,3) common (21-100)
1518,0.2695264,0.73047364,0,17,2) rare (6-20)
1519,0.46848354,0.53151643,1,5,1) very rare (1-5)
1520,0.07653192,0.9234681,1,89,3) common (21-100)
1521,0.5607474,0.43925261,1,2,1) very rare (1-5)
1522,0.14326294,0.8567371,1,1070,4) very common (100+)
1523,0.35432714,0.64567286,0,2,1) very rare (1-5)
1524,0.1647758,0.8352242,1,8,2) rare (6-20)
1525,0.18077578,0.81922424,1,2,1) very rare (1-5)
1526,0.17488523,0.8251148,0,123,4) very common (100+)
1527,0.15634419,0.8436558,1,0,1) very rare (1-5)
1528,0.37029192,0.62970805,0,3,1) very rare (1-5)
1529,0.18768883,0.8123112,0,372,4) very common (100+)
1530,0.5679258,0.4320742,0,23,3) common (21-100)
1531,0.07490682,0.9250932,1,16,2) rare (6-20)
1532,0.2738832,0.7261168,1,111,4) very common (100+)
1533,0.58537847,0.41462153,1,1,1) very rare (1-5)
1534,0.4860565,0.5139435,0,16,2) rare (6-20)
1535,0.9640416,0.03595841,0,8,2) rare (6-20)
1536,0.6934163,0.3065837,0,7,2) rare (6-20)
1537,0.84492457,0.15507543,1,70,3) common (21-100)
1538,0.6033021,0.39669788,1,11,2) rare (6-20)
1539,0.055643156,0.94435686,0,1,1) very rare (1-5)
1540,0.8301047,0.16989529,0,0,1) very rare (1-5)
1541,0.58907753,0.41092247,0,123,4) very common (100+)
1542,0.24055432,0.75944567,1,0,1) very rare (1-5)
1543,0.79491377,0.20508623,1,76,3) common (21-100)
1544,0.5301192,0.46988082,0,13,2) rare (6-20)
1545,0.24078256,0.75921744,0,237,4) very common (100+)
1546,0.5824495,0.4175505,1,0,1) very rare (1-5)
1547,0.31250492,0.6874951,0,8,2) rare (6-20)
1548,0.3922125,0.6077875,0,15,2) rare (6-20)
1549,0.43008044,0.5699196,0,72,3) common (21-100)
1550,0.53375065,0.46624935,1,0,1) very rare (1-5)
1551,0.24019068,0.7598093,1,0,1) very rare (1-5)
1552,0.061261393,0.9387386,1,0,1) very rare (1-5)
1553,0.14149778,0.8585022,0,9,2) rare (6-20)
1554,0.93652785,0.06347215,0,17,2) rare (6-20)
1555,0.37557665,0.6244234,0,1000,4) very common (100+)
1556,0.361183,0.638817,0,3,1) very rare (1-5)
1557,0.21738344,0.78261656,0,1,1) very rare (1-5)
1558,0.6439923,0.3560077,1,5,1) very rare (1-5)
1559,0.5474893,0.4525107,0,5,1) very rare (1-5)
1560,0.48995626,0.51004374,0,1,1) very rare (1-5)
1561,0.08159325,0.9184067,1,0,1) very rare (1-5)
1562,0.6457825,0.35421753,1,0,1) very rare (1-5)
1563,0.87816924,0.12183076,0,2,1) very rare (1-5)
1564,0.44431028,0.5556897,0,24,3) common (21-100)
1565,0.67864543,0.32135457,0,4,1) very rare (1-5)
1566,0.60138005,0.39861995,1,3,1) very rare (1-5)
1567,0.4988741,0.50112593,1,1070,4) very common (100+)
1568,0.8151818,0.18481821,1,106,4) very common (100+)
1569,0.46819293,0.53180707,1,79,3) common (21-100)
1570,0.06286944,0.9371306,0,5,1) very rare (1-5)
1571,0.33012524,0.6698748,0,1,1) very rare (1-5)
1572,0.11609292,0.8839071,1,39,3) common (21-100)
1573,0.99043065,0.009569347,1,1,1) very rare (1-5)
1574,0.85561574,0.14438426,0,182,4) very common (100+)
1575,0.038033552,0.96196645,1,11,2) rare (6-20)
1576,0.06920557,0.9307944,0,1,1) very rare (1-5)
1577,0.784784,0.21521598,1,105,4) very common (100+)
1578,0.81555706,0.18444294,0,18,2) rare (6-20)
1579,0.014003388,0.9859966,1,0,1) very rare (1-5)
1580,0.78402543,0.21597457,0,1000,4) very common (100+)
1581,0.27529907,0.7247009,0,421,4) very common (100+)
1582,0.5300158,0.46998417,0,343,4) very common (100+)
1583,0.48859024,0.51140976,0,1070,4) very common (100+)
1584,0.30830625,0.6916938,1,79,3) common (21-100)
1585,0.96741194,0.032588065,0,99,3) common (21-100)
1586,0.13228819,0.8677118,0,0,1) very rare (1-5)
1587,0.906005,0.093994975,1,146,4) very common (100+)
1588,0.3704093,0.6295907,1,118,4) very common (100+)
1589,0.51445514,0.48554486,0,0,1) very rare (1-5)
1590,0.21631981,0.7836802,1,0,1) very rare (1-5)
1591,0.7366491,0.2633509,1,1,1) very rare (1-5)
1592,0.9133914,0.08660859,0,1000,4) very common (100+)
1593,0.44630277,0.5536972,1,0,1) very rare (1-5)
1594,0.2352056,0.7647944,1,0,1) very rare (1-5)
1595,0.73686147,0.26313853,0,14,2) rare (6-20)
1596,0.48812184,0.51187813,1,2,1) very rare (1-5)
1597,0.23081517,0.7691848,1,9,2) rare (6-20)
1598,0.2241147,0.7758853,1,79,3) common (21-100)
1599,0.8517706,0.14822942,0,1290,4) very common (100+)
